"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"RGS13",0.625634900082044,9.53229013112873,1.75842709801602,0.0861202417452312,0.967211871231795
"FAM49B",0.483083981443721,12.4333480790252,1.75824409508038,0.086151769742527,0.967211871231795
"PAFAH1B2",0.48411268564251,11.2713724776405,1.75745034845717,0.0862886294112191,0.967211871231795
"SIRPB2",0.552831921820883,9.30030209969376,1.75668209066679,0.0864212675716695,0.967211871231795
"PF6",0.416099489789251,8.71437320027025,1.75662287154778,0.0864314987159831,0.967211871231795
"NY-SAR-48",0.396898750938878,12.8605627497088,1.756193154184,0.086505770331076,0.967211871231795
"ZA20D2",0.467174577078487,15.7213290598422,1.75600267429708,0.0865387096372904,0.967211871231795
"GAGE6,GAGE7B,GAGE7,GAGE4,GAGE5",0.34315721568477,8.8421137298626,1.755049087113,0.0867037694672097,0.967211871231795
"MFTC",0.641339051533308,10.625386477071,1.75401859745346,0.086882436802127,0.967211871231795
"IGSF4D",0.641335889962654,10.6056998793722,1.75369027674506,0.0869394260624456,0.967211871231795
"MERTK",0.479776254730325,11.647553943914,1.75364613065848,0.086947091238426,0.967211871231795
"TNK1",0.475747673451145,8.3947257665214,1.75326008545884,0.0870141451619572,0.967211871231795
"OR9G4",0.649629033399962,8.43456169087701,1.75314950709129,0.0870333599858624,0.967211871231795
"MLL",0.466455646186627,9.89232558899407,1.75269571858835,0.0871122504452734,0.967211871231795
"SENP1",0.538076675710982,9.28760958690007,1.75209589813432,0.087216620149359,0.967211871231795
"C20orf58",0.643597484577955,8.84600110310394,1.75180521536618,0.0872672370321892,0.967211871231795
"ADRA1A",0.428799308601245,8.89290756971994,1.75176571233039,0.087274117632028,0.967211871231795
"NRL",0.537593309836178,8.75566461984124,1.75169548321073,0.0872863511915454,0.967211871231795
"SEPT1",0.564253854050096,9.45749618485206,1.75084869172392,0.0874339709763084,0.967211871231795
"CHEK1",0.567622672714992,8.60727301412527,1.75038662456476,0.0875146104223627,0.967211871231795
"ELF5",0.452829638367988,8.85669860691633,1.75025402708236,0.0875377626709488,0.967211871231795
"ZFYVE16",0.486189629284837,13.5241082213561,1.75004793513601,0.0875737576253501,0.967211871231795
"HNRPA0",0.785100561294292,11.1442438195046,1.7499938627127,0.0875832036851324,0.967211871231795
"ABCC9",0.471731084916602,10.6883158480547,1.74901487398137,0.0877543733401391,0.967211871231795
"TFAP2A",0.560340856252554,8.75819817883143,1.74860349436177,0.0878263837514033,0.967211871231795
"C6orf69",0.443924907264596,12.058380004816,1.74797387165923,0.0879366924470867,0.967211871231795
"LOC255313",0.598584180951195,10.1209093853958,1.7473562796175,0.0880450059061874,0.967211871231795
"PKD1L3",0.49532027715236,8.65590591646995,1.74723344010257,0.0880665628261768,0.967211871231795
"HOXB7",0.487919125834139,9.90140001617153,1.74716399007584,0.0880787524582718,0.967211871231795
"KIF7",0.548726338002892,9.72371211369386,1.74708238165344,0.0880930778929653,0.967211871231795
"TSPYL3",0.619015077905583,8.42492828372193,1.74663078206948,0.0881723863024004,0.967211871231795
"RFK",0.456394050454431,12.4833566767667,1.74642151627676,0.088209157092237,0.967211871231795
"CCL27",-0.587586099771067,8.73914145203326,-1.74640123764911,0.0882127209986007,0.967211871231795
