"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"PEX6",3.34050453333333,4.37714546666667,9.74117590132187,3.01590108711632e-06,8.34899676514826e-05
"SRBD1",-4.53940046666667,6.2826079,-9.73510010262123,3.03230964101927e-06,8.35660828097114e-05
"RPS24",4.01790366666667,10.9076928333333,9.72729336201962,3.05353663954939e-06,8.37737092410904e-05
"HIST3H2A",2.7620532,3.99439653333333,9.71708777368503,3.08153223626998e-06,8.37993350123447e-05
"IL8",-5.87373,5.892416,-9.71320568832533,3.09225518380684e-06,8.37993350123447e-05
"RPL39L",2.91122333333333,12.806754,9.71201139759865,3.09556222830826e-06,8.37993350123447e-05
"IFT122",-6.77759586666667,8.03976106666667,-9.70667462679665,3.1103874203601e-06,8.38297367302339e-05
"ILF3",3.33019108333333,6.28618080833333,9.68937219108792,3.15899005994597e-06,8.47662332752169e-05
"N6AMT2",3.2130045,4.35458428333333,9.67052042539957,3.21289415866972e-06,8.53305936662446e-05
"TMEM30B",-6.05899766666667,9.98557416666667,-9.67011923210988,3.21405221703679e-06,8.53305936662446e-05
"IL15",3.18425223333333,7.50191355,9.66741689987857,3.22186452057903e-06,8.53305936662446e-05
"THAP1",2.98389501666667,6.84690029166667,9.64184361912099,3.29683454769369e-06,8.69398007016809e-05
"CMTM4",3.26706,13.4529226666667,9.6360668251511,3.31403305985847e-06,8.69511072569262e-05
"MFSD1",3.75167535,7.86748215833333,9.62754512209589,3.33958339403925e-06,8.69511072569262e-05
"ATXN2L",2.89412316666667,12.5676749166667,9.61742763392787,3.37019895923364e-06,8.69511072569262e-05
"CLDN8",4.56589926666667,8.82336053333333,9.61044209279544,3.39151667311665e-06,8.69511072569262e-05
"SMARCAL1",2.96743916666667,3.98540595,9.60419594651676,3.41070314889271e-06,8.69511072569262e-05
"ACTR2",-2.78355523333333,7.19173738333333,-9.6040421213882,3.41117715629635e-06,8.69511072569262e-05
"RBFOX2",-3.54274204166667,10.8589136875,-9.5982970681611,3.42893215690275e-06,8.69511072569262e-05
"KCNK3",-4.02012703333333,6.31901781666667,-9.59720209156314,3.4323276413819e-06,8.69511072569262e-05
"FOXD3",4.64335463333333,6.10731451666667,9.59151845886735,3.45001168667171e-06,8.69511072569262e-05
"FJX1",2.8524204,3.97838713333333,9.5900858674502,3.45448478609921e-06,8.69511072569262e-05
"HTR5A",-8.1988835,7.87483925,-9.58824643683815,3.46023751393683e-06,8.69511072569262e-05
"FAM110A",3.69000613333334,4.32447893333333,9.58243031769386,3.47849631536427e-06,8.69511072569262e-05
"VAMP1",2.9191519,7.60165438333333,9.58131055336029,3.48202374598675e-06,8.69511072569262e-05
"PEX11B",3.1045822,4.99662956666667,9.57614062596001,3.49836071671364e-06,8.70039466050978e-05
"CCL21",3.12051303333333,4.92003738333333,9.54141570129271,3.61029231129912e-06,8.87777007872274e-05
"CCND3",-7.79975003333333,8.32061465,-9.54117454854705,3.61108322838919e-06,8.87777007872274e-05
"FGA",2.99945673333333,9.07800563333333,9.53791563791881,3.62179022943357e-06,8.87777007872274e-05
"CRYL1",3.35995096666667,4.42010985,9.53611362323577,3.62772559607827e-06,8.87777007872274e-05
"FTL",3.823223,12.154118,9.51451865096183,3.69968896593047e-06,9.01780760699706e-05
"SEC61G",3.18864366666667,12.1867715,9.50526761227579,3.73099451801122e-06,9.0549956335882e-05
