"Gene","logFC_GSE12852","P.Value_GSE12852","adj.P.Val_GSE12852","logFC_GSE53868","P.Value_GSE53868","adj.P.Val_GSE53868","Dir_12852","Dir_53868","Concordante"
"TDRD3",-0.216408398888505,0.499527598613142,0.974763679508199,0.00928786233333415,0.851760910799654,0.934102107802452,"down","up",FALSE
"TDRD5",0.556159054740049,0.081328359073497,0.963518020108213,0.032503230916667,0.609748851825185,0.807489081699363,"up","up",TRUE
"TDRD6",0.0277340064373835,0.939107793938725,0.995578953967101,-0.00494199674999934,0.93561097313368,0.973423879364128,"up","down",FALSE
"TDRD7",0.219201741247078,0.519387788262163,0.974763679508199,0.136571497500001,0.11350776444119,0.327006963411567,"up","up",TRUE
"TDRD9",0.338273960321441,0.293218754214178,0.974763679508199,0.00513476291666737,0.948508869816988,0.979254219219229,"up","up",TRUE
"TDRKH",1.01575171870105,0.0262818642791583,0.849949402325211,0.00928483400000059,0.801249099162016,0.912666643127396,"up","up",TRUE
"TEAD1",-0.154628574966343,0.643431720730025,0.974763679508199,-0.0198202074999988,0.743491279143627,0.883907946330383,"down","down",TRUE
"TEAD2",-0.0996783499517702,0.761698520089752,0.980890277064846,0.0202222013333338,0.70079959055332,0.862625079335767,"down","up",FALSE
"TEAD3",-0.195454286275528,0.549799942255659,0.974763679508199,-0.0286340841666662,0.735415844789421,0.879833525723544,"down","down",TRUE
"TEAD4",0.0871431802031167,0.734827525292259,0.978486027616002,0.182503786166667,0.0320431355490214,0.156633478036617,"up","up",TRUE
"TEC",0.0856454283215998,0.84943705402701,0.990217335645655,-0.0856390553333327,0.0848308614012913,0.277269395018452,"up","down",FALSE
"TECTA",0.127664533131617,0.680988620465585,0.976039958285367,0.0145665868333337,0.790070446374702,0.907678753982075,"up","up",TRUE
"TECTB",0.437848484421964,0.159784737080312,0.974763679508199,0.0588107880833334,0.278226396723416,0.536015498793372,"up","up",TRUE
"TEF",0.956173228089851,0.0184457750381125,0.804352776008192,-0.0800279556666668,0.252450485054035,0.508765175223697,"up","down",FALSE
"TEGT",0.0431555213372292,0.899829251698533,0.992437212320734,-0.048154324166665,0.34602846108863,0.604783316221481,"up","down",FALSE
"TEK",0.22360057049639,0.560542088396575,0.974763679508199,0.0919411891666672,0.375268833944463,0.632085230299263,"up","up",TRUE
"TEKT1",0.440205079386946,0.25859629773432,0.974763679508199,-0.00845852949999936,0.885158231113143,0.950587495767012,"up","down",FALSE
"TEKT2",0.46481943356216,0.324670010862344,0.974763679508199,0.0701016932500007,0.574063808034636,0.785172118883662,"up","up",TRUE
"TEKT3",0.36135010347322,0.417898896838191,0.974763679508199,0.000439005166667256,0.99309487615353,0.998186980678444,"up","up",TRUE
"TENC1",0.11275896261823,0.73714321027907,0.978923814351017,0.104514056666668,0.137806208314344,0.363613663785945,"up","up",TRUE
"TEP1",-0.045956958115464,0.89675183883706,0.992437212320734,0.154113021833333,0.00371571575480889,0.0469901180030207,"down","up",FALSE
"TERF1",0.063211884795634,0.838682536064836,0.989112397484782,0.0718494675000021,0.0800921981786141,0.268621465826899,"up","up",TRUE
"TERF2",0.0434046731819103,0.882210711591692,0.991908372835379,-0.0921791821666653,0.125268365567126,0.345341021639761,"up","down",FALSE
"TERF2IP",-0.0430618595305542,0.887831871768012,0.991908372835379,-0.0205390450000002,0.655053616172441,0.836493323183455,"down","down",TRUE
"TERT",0.139160919290632,0.657827760484908,0.974763679508199,-0.00619533974999946,0.885514872357158,0.950625274600263,"up","down",FALSE
"TES",0.0793013712277016,0.824130443484487,0.988311481674068,0.157170421666668,0.604304291773649,0.803852366796463,"up","up",TRUE
"TESK1",-0.0926979447449923,0.791051471543138,0.983787895443206,0.0291945841666686,0.623889108589553,0.816166034637395,"down","up",FALSE
"TESK2",0.416711792196236,0.18327594954766,0.974763679508199,0.175152730333333,0.008562078826848,0.0740604180962886,"up","up",TRUE
"TESSP2",-0.214350164355183,0.6015310353698,0.974763679508199,0.0255337730000009,0.596751763928714,0.799304716302828,"down","up",FALSE
"TETRAN",0.0449426711084109,0.888144541273874,0.991908372835379,0.0627315932500011,0.248543103373263,0.504158585991705,"up","up",TRUE
"TEX10",-0.124240288647245,0.717212967945538,0.978316504904325,-0.121826045833334,0.0661535036578882,0.240621384276129,"down","down",TRUE
"TEX101",0.164377453754789,0.736108200551929,0.978486027616002,0.0025583152500008,0.961200918871847,0.983815891761999,"up","up",TRUE
"TEX11",0.215995778015131,0.605690420212444,0.974763679508199,-0.0152992041666667,0.806349937562091,0.914157604540136,"up","down",FALSE
"TEX12",0.588960447761464,0.0849827591746965,0.963518020108213,0.0584461357500006,0.376912511598998,0.633623154389279,"up","up",TRUE
"TEX13A",0.447222841653447,0.169006053167185,0.974763679508199,0.0626154638333341,0.352245365676345,0.611006978300419,"up","up",TRUE
"TEX13B",0.246638221738384,0.402451335255679,0.974763679508199,0.0832892595000012,0.110559090635399,0.321608686674874,"up","up",TRUE
"TEX14",0.0714499086435763,0.826427249231753,0.989091182334094,0.0550864639166666,0.340259871378465,0.599147383173051,"up","up",TRUE
"TEX15",-0.269841631860811,0.605322600273668,0.974763679508199,0.0495390702500003,0.42987414582308,0.679570566547141,"down","up",FALSE
"TEX261",0.270992018165197,0.422061611131462,0.974763679508199,-0.100332392333333,0.0335593385042716,0.161517311958601,"up","down",FALSE
"TEX264",0.181392909586966,0.59184394906943,0.974763679508199,0.0397146797500003,0.373441680797129,0.630595071231368,"up","up",TRUE
"TF",0.22590271761769,0.514506251941449,0.974763679508199,-0.134107884833332,0.040601073389378,0.179376731459513,"up","down",FALSE
"TFAM",0.215150937820134,0.492384329549588,0.974763679508199,-0.0924922202499992,0.110434369914684,0.321523156216837,"up","down",FALSE
"TFAP2A",0.122173300124071,0.735945570877523,0.978486027616002,0.0232720449999997,0.66043227483934,0.839567534535909,"up","up",TRUE
"TFAP2B",0.15069761101556,0.65374718891352,0.974763679508199,0.235506836250001,0.0858522536952524,0.278921081850573,"up","up",TRUE
"TFAP2C",-0.427913605441533,0.268095101580343,0.974763679508199,-0.0330019175833325,0.916565322695073,0.965276494942425,"down","down",TRUE
"TFAP2E",-0.384690265570573,0.305831900162387,0.974763679508199,0.00384776200000057,0.933871446014984,0.972823610275171,"down","up",FALSE
"TFAP4",-0.198938637807845,0.638466890848908,0.974763679508199,0.0392930900833337,0.359975143111634,0.6185449121697,"down","up",FALSE
"TFB1M",-0.0457874914611121,0.862257665092154,0.991908372835379,-0.00717909799999909,0.895189687947042,0.955177941953147,"down","down",TRUE
"TFB2M",0.109461298081214,0.719848766136164,0.978316504904325,-0.110992117416666,0.0339594225842124,0.16264126986348,"up","down",FALSE
"TFCP2",0.214176292436489,0.515420780623361,0.974763679508199,-0.112539200166666,0.0181164428558275,0.113330868088315,"up","down",FALSE
"TFCP2L1",-0.421091420569107,0.389517002348499,0.974763679508199,-0.121869809083333,0.13913913718883,0.365769615245267,"down","down",TRUE
"TFDP1",0.280174373202247,0.469207432136623,0.974763679508199,0.097859051333333,0.106694729817609,0.315359534065604,"up","up",TRUE
"TFDP2",0.326260635077418,0.328788176543886,0.974763679508199,0.0948900037500009,0.0375430354876639,0.171701089000985,"up","up",TRUE
"TFDP3",0.0766241837429689,0.834207063909857,0.989112397484782,0.0619378320000007,0.29399686795553,0.553157150169558,"up","up",TRUE
"TFE3",0.0566584037115785,0.854464858795481,0.991154813430975,0.070129930666668,0.252237600806261,0.508534046992742,"up","up",TRUE
"TFEB",0.818170856379256,0.0502917924885629,0.912671457453715,0.148267764166666,0.00297839080991254,0.0414233260881413,"up","up",TRUE
"TFEC",0.947738607028138,0.00506067061587105,0.657181039977301,-0.0716932559999994,0.295626680544929,0.554726264743767,"up","down",FALSE
"TFF1",0.347649537511824,0.369885370562193,0.974763679508199,0.148144928416667,0.020353758721389,0.120348618647193,"up","up",TRUE
"TFF2",0.584287502477858,0.174674755409359,0.974763679508199,-0.0395536156666659,0.540829791016238,0.763154553426728,"up","down",FALSE
"TFG",0.240842318233464,0.288768513675082,0.974763679508199,0.0148573500000013,0.730317182197365,0.877883689320149,"up","up",TRUE
"TFPI",0.122727842695061,0.695615075221477,0.976706202264256,0.147647878333334,0.297751142538975,0.556638027125277,"up","up",TRUE
"TFPI2",0.866915460765913,0.234566964922509,0.974763679508199,0.284676032916668,0.271666890086156,0.528706659526983,"up","up",TRUE
"TFPT",0.346909397248544,0.310393428391519,0.974763679508199,0.0175261208333331,0.707040582955677,0.865671680382179,"up","up",TRUE
"TFR2",0.446854154669278,0.37211017152618,0.974763679508199,0.0838514066666675,0.0528503799033794,0.210560718880559,"up","up",TRUE
"TFRC",0.614532287111472,0.080502213266255,0.963518020108213,0.0220441295833345,0.775696584262993,0.900958592487281,"up","up",TRUE
"TG",-0.17734122320046,0.601280368091277,0.974763679508199,-0.10871411125,0.0798168150759954,0.268284505419851,"down","down",TRUE
"TGDS",0.160617278350245,0.540549445980382,0.974763679508199,-0.336574735916665,0.00052946466311553,0.0190411180698215,"up","down",FALSE
"TGFA",0.167311294103984,0.763047296408001,0.981150946376982,0.0076566602500011,0.89965373153493,0.957152700915515,"up","up",TRUE
"TGFB1",0.132872502802144,0.740009189885964,0.979060696795928,0.0564304385833343,0.3825819327271,0.638671133814885,"up","up",TRUE
"TGFB1I1",-0.0628375297162011,0.887291090059754,0.991908372835379,0.0209276616666685,0.889565923844587,0.952499823760261,"down","up",FALSE
"TGFB2",0.625750410692877,0.0573672949620551,0.923167075124253,0.752147738583333,1.75184267304675e-05,0.00832928205094626,"up","up",TRUE
"TGFB3",0.742711487970467,0.0383527161351776,0.897122527377769,0.0873903098333335,0.41155523334382,0.663648565595474,"up","up",TRUE
"TGFBI",0.966006611728377,0.00833161343589812,0.700198817717551,0.142167447500002,0.297146848126788,0.555884535961457,"up","up",TRUE
"TGFBR1",0.387305524277275,0.249432278390384,0.974763679508199,0.499303211750001,0.000232438372604513,0.0139673214458913,"up","up",TRUE
"TGFBR2",-0.226077721815852,0.560366405774303,0.974763679508199,-0.171384924166665,0.045172631307132,0.191383146983257,"down","down",TRUE
"TGFBR3",0.008936067228606,0.976798247584031,0.999064329606389,-0.0711974474999984,0.478129607619998,0.715921239503627,"up","down",FALSE
"TGFBRAP1",0.0284658065888402,0.938557999424601,0.995513387951709,0.0840847014166671,0.108962567414763,0.319313863501983,"up","up",TRUE
"TGIF",0.0214838064755572,0.94369703137464,0.996337987896925,-0.143023684083333,0.0580467563835047,0.223000595245828,"up","down",FALSE
"TGIF2",0.418275216279619,0.224555498760537,0.974763679508199,-0.0763889405833329,0.111070184425578,0.322599810288985,"up","down",FALSE
"TGIF2LY",-0.301083741057553,0.32125468553947,0.974763679508199,-0.045142776999999,0.424649651057336,0.675593555717706,"down","down",TRUE
"TGM1",-0.848521810673412,0.301962453538903,0.974763679508199,-0.401097624333333,0.181958830125361,0.423475752352275,"down","down",TRUE
"TGM2",-0.308982388066015,0.445951284391149,0.974763679508199,-0.369180373916666,0.0041975348882087,0.0497998488149754,"down","down",TRUE
"TGM3",1.10823730683859,0.0024592702189067,0.657181039977301,-0.0924853047499997,0.377649532894098,0.634085610999337,"up","down",FALSE
"TGM4",1.32613995929205,0.09260927188958,0.963518020108213,0.0350584497500004,0.380964630236251,0.637575914628911,"up","up",TRUE
"TGM5",-0.0215803719883751,0.967722381775288,0.997611655645422,0.105049546833334,0.0776639560062432,0.264052351573037,"down","up",FALSE
"TGM7",0.179532178880358,0.655317049295256,0.974763679508199,0.0136911580000004,0.822493220641089,0.921635221900886,"up","up",TRUE
"TGOLN2",-0.0779087667925144,0.835631675608192,0.989112397484782,0.0206814700000013,0.582655597869584,0.790509790228654,"down","up",FALSE
"TH",0.518928181264465,0.210329870661553,0.974763679508199,-0.0223277049166656,0.641606219769902,0.827358171983304,"up","down",FALSE
"TH1L",-0.056801178709875,0.86459112215441,0.991908372835379,-0.035152781499999,0.425364216719063,0.676200917250084,"down","down",TRUE
"THADA",0.0706090869685256,0.764094660233618,0.981150946376982,0.0119656573333339,0.744376885427444,0.884070014806244,"up","up",TRUE
"THAP1",0.148900931560242,0.605901904280298,0.974763679508199,-0.224351105499999,0.00684275992618802,0.0649832702426638,"up","down",FALSE
"THAP10",0.209320038137403,0.399891385072687,0.974763679508199,-0.090762425833334,0.227571838106821,0.480407103312396,"up","down",FALSE
"THAP11",-0.0474710200635313,0.878249046467244,0.991908372835379,0.0105976433333336,0.841694691496903,0.929757099583767,"down","up",FALSE
"THAP4",0.0129315053162274,0.969112668130021,0.997779887609252,-0.0357688933333329,0.381277641202923,0.637812455092045,"up","down",FALSE
"THAP5",0.332484417922614,0.378171441673046,0.974763679508199,0.0784909219166688,0.168420130678594,0.405230780582722,"up","up",TRUE
"THAP6",-0.0359532254505793,0.928694619866841,0.995285435937458,-0.219589941999999,0.0039278523504869,0.0480301228548763,"down","down",TRUE
"THAP7",-0.107762090109365,0.764265454979301,0.981150946376982,-0.0235638007500001,0.607343003794821,0.80605509200037,"down","down",TRUE
"THAP8",0.116041850559637,0.708645926334419,0.978316504904325,-0.147865337,0.0978633687969478,0.300178735958417,"up","down",FALSE
"THAP9",0.578201733351965,0.105641456248575,0.963814244254665,-0.0452442365833327,0.430477540263319,0.680044645435043,"up","down",FALSE
"THBD",0.674458353457949,0.110420528245302,0.963898920258714,1.0767332625,0.000433852104818748,0.0179713795885741,"up","up",TRUE
"THBS1",2.02010881884656,0.000111579939059601,0.365060309566783,0.690810566666668,0.0110849730532261,0.0854260393187184,"up","up",TRUE
"THBS2",1.23424592370854,0.000622318620725922,0.594789093660656,0.185220685000002,0.248534381818821,0.504158585991705,"up","up",TRUE
"THBS3",0.684370413690774,0.0432966548746702,0.897122527377769,0.206684347500001,0.0513322057283669,0.206525222891599,"up","up",TRUE
"THBS4",1.49663358477958,0.00226705604170717,0.657181039977301,0.946432749166667,0.000269674107551742,0.0149075475049986,"up","up",TRUE
"THEG",0.084002940671479,0.844907473530748,0.989112397484782,-0.0306148623333326,0.599317186166811,0.800862564097752,"up","down",FALSE
"THEM2",0.356944490082844,0.200367100370422,0.974763679508199,-0.00450391758333338,0.930299412714278,0.970855892787601,"up","down",FALSE
"THOC1",0.304160893772108,0.247570158007047,0.974763679508199,-0.0837246688333327,0.165027029221833,0.40057181876266,"up","down",FALSE
"THOC2",-0.36302127342222,0.344432875304686,0.974763679508199,-0.0868743388333329,0.0776177398667221,0.263975201797173,"down","down",TRUE
"THOC3",-0.0917812784704357,0.783862758072939,0.983408385787627,-0.15366532725,0.00315205599665406,0.0426899873783466,"down","down",TRUE
"THOC4",0.197081731477851,0.518256354847922,0.974763679508199,0.158589255916667,0.0186591840326646,0.114921341181953,"up","up",TRUE
"THOP1",0.256426714558789,0.431533808103306,0.974763679508199,0.0328413608333336,0.577350050942916,0.787261513542717,"up","up",TRUE
"THPO",0.624134321858513,0.117446410298966,0.974763679508199,-0.00608214199999945,0.912796202602612,0.963200557198545,"up","down",FALSE
"THRA",0.0117912435507245,0.976423754896066,0.998964867596122,-0.0858866225,0.147325162004144,0.377323395465937,"up","down",FALSE
"THRAP1",0.848142831847673,0.0617477134103456,0.938641317716527,0.138056675500001,0.0249475527398782,0.135164840232519,"up","up",TRUE
"THRAP2",0.0402146210733337,0.897362212746313,0.992437212320734,0.145421863333334,0.0626252017443146,0.233000484354874,"up","up",TRUE
"THRAP3",-0.205245924911048,0.537141542376054,0.974763679508199,0.161229889666667,0.0164094097408255,0.107324506195491,"down","up",FALSE
"THRAP4",0.309486656302023,0.402363146073238,0.974763679508199,0.0707772615000019,0.141205335612098,0.369035443231021,"up","up",TRUE
"THRAP5",0.0196245244424551,0.961192433557351,0.997464780361624,-0.0479414328333323,0.408940777220469,0.660907512212337,"up","down",FALSE
"THRAP6",0.301368987739366,0.245132940730801,0.974763679508199,0.00303122750000069,0.963496280760389,0.984917288236855,"up","up",TRUE
"THRB",0.17780360589522,0.577223760635828,0.974763679508199,0.223380568333334,0.00341583961604715,0.0447646429986575,"up","up",TRUE
"THRSP",-0.312842724442596,0.425493632845519,0.974763679508199,-0.0776762459999991,0.445133721466386,0.691528076028699,"down","down",TRUE
"THSD1",0.207331117300261,0.621767680825578,0.974763679508199,-0.199584817499999,0.0851966494857367,0.277733990062701,"up","down",FALSE
"THSD3",0.134175941763882,0.682490126285865,0.976039958285367,0.165803278416667,0.0997270107827232,0.303399743038015,"up","up",TRUE
"THTPA",0.0347324075829407,0.928517384753009,0.995285435937458,-0.0676402155833332,0.226068113595345,0.478500573953308,"up","down",FALSE
"THUMPD1",-0.0536874763041349,0.859386516920367,0.991748974409209,-0.126381646166666,0.0268442219991365,0.141227690668138,"down","down",TRUE
"THUMPD2",0.0183422578236295,0.94511472575703,0.996337987896925,-0.224502734499999,0.0102957009043589,0.0821463746457664,"up","down",FALSE
"THUMPD3",0.0430878036171196,0.869464571517222,0.991908372835379,0.0651123762500008,0.167985201465409,0.404685701653991,"up","up",TRUE
"TIA1",0.0735341639364098,0.804213928304621,0.985507721510568,-0.151529413749998,0.0602274035735299,0.227579458085458,"up","down",FALSE
"TIAL1",0.189781894891303,0.477036421887442,0.974763679508199,0.0509460069166686,0.290268444507216,0.548939242487862,"up","up",TRUE
"TIAM1",0.577092693142209,0.188766374894645,0.974763679508199,-0.0521681885833319,0.416972414376697,0.668877999974844,"up","down",FALSE
"TIE1",0.799977714244678,0.128990545065097,0.974763679508199,0.112481415833334,0.305509696734287,0.565065697073819,"up","up",TRUE
"TIFA",0.151757966135806,0.673344685926082,0.975992849603754,0.21511617425,0.0824439943710252,0.272782429251038,"up","up",TRUE
"TIGA1",0.0230027855623007,0.939938540325751,0.995690554416149,0.65888299275,0.374155226082624,0.631117246935297,"up","up",TRUE
"TIGD1",-0.108195123998502,0.76873602028626,0.98127873623652,-0.180391972083332,0.00204474166876651,0.0341214893297062,"down","down",TRUE
"TIGD2",0.1573274316681,0.592485068092868,0.974763679508199,-0.340311913916665,0.00100797967222132,0.0248177055271479,"up","down",FALSE
"TIGD3",0.508890204632441,0.341257867449551,0.974763679508199,0.0683402549166673,0.128648865922124,0.350343444316301,"up","up",TRUE
"TIGD4",-0.224084083953065,0.425564160139002,0.974763679508199,-0.063190302749999,0.321094748018575,0.581007221665103,"down","down",TRUE
"TIGD5",-0.186445507131654,0.553190192395251,0.974763679508199,-0.45838243275,9.20690679263805e-06,0.00681135733002023,"down","down",TRUE
"TIGD6",0.0483970579022002,0.894121011625839,0.992204238656336,-0.244241442333334,0.000939659779234512,0.0241283125500184,"up","down",FALSE
"TIGD7",0.442091697572033,0.324238485647028,0.974763679508199,-0.136924992166666,0.0191591787494046,0.116363174765735,"up","down",FALSE
"TIMD4",0.458360797812485,0.266675858673725,0.974763679508199,-0.0878644922499991,0.244448049610049,0.499506102688639,"up","down",FALSE
"TIMELESS",0.618431693112716,0.239353323123983,0.974763679508199,-0.107188956833333,0.110119711005115,0.321334320139137,"up","down",FALSE
"TIMM10",0.186744886162439,0.52076998391267,0.974763679508199,0.0531979866666678,0.406874039932988,0.658910050635309,"up","up",TRUE
"TIMM13",0.119432354045947,0.687373044082395,0.976039958285367,-0.0455173883333319,0.414572617365011,0.666473528909646,"up","down",FALSE
"TIMM17A",0.470014991161111,0.0548959199275011,0.914233480747276,0.0333018958333348,0.526784503947703,0.752424754374508,"up","up",TRUE
"TIMM17B",0.0469523775247849,0.871175401334976,0.991908372835379,0.067637989166667,0.18694080009951,0.429792673029928,"up","up",TRUE
"TIMM22",0.296280306452598,0.359593378329572,0.974763679508199,-0.10161421575,0.0772418516677663,0.26330870159307,"up","down",FALSE
"TIMM23",0.167338525536422,0.557432747461241,0.974763679508199,0.0721347541666679,0.122563563809436,0.340756536747207,"up","up",TRUE
"TIMM44",0.286650241552455,0.379094607165823,0.974763679508199,0.101126125833333,0.0715644939270132,0.252314984148435,"up","up",TRUE
"TIMM50",0.0364970664009702,0.899352028164111,0.992437212320734,0.1095380125,0.0605648335958202,0.228359052721697,"up","up",TRUE
"TIMM8A",0.367351530385192,0.160986465960618,0.974763679508199,-0.0541336496666659,0.195907392292567,0.441040029945997,"up","down",FALSE
"TIMM8B",0.16379550928521,0.518880693586565,0.974763679508199,0.0400279958333351,0.496861258649916,0.730020476109806,"up","up",TRUE
"TIMM9",0.123507229215355,0.683204940231938,0.976039958285367,-0.061503714166667,0.319717679397617,0.579425258970911,"up","down",FALSE
"TIMP1",0.305920129521052,0.307614011266069,0.974763679508199,0.0567113891666675,0.513675430254844,0.742686448030371,"up","up",TRUE
"TIMP2",0.301613325175845,0.358852428733464,0.974763679508199,-0.0263789916666643,0.809322706651128,0.915511691461477,"up","down",FALSE
"TIMP3",0.40795677348975,0.155023048896519,0.974763679508199,0.140045599166667,0.079923772738114,0.268284505419851,"up","up",TRUE
"TIMP4",-0.300004878993376,0.302781751679579,0.974763679508199,0.265521123333334,0.00466781323828923,0.0523772015447283,"down","up",FALSE
"TINAG",0.0184524595931645,0.972342518745783,0.998051007847546,0.087891772833334,0.150365699316503,0.3813388025761,"up","up",TRUE
"TINF2",0.204072676063866,0.465741827085273,0.974763679508199,0.0163952583333337,0.802488953528929,0.913166951001644,"up","up",TRUE
"TIP39",0.158008475671754,0.676005080730054,0.975992849603754,0.0719468144166679,0.22096689359275,0.47259659400564,"up","up",TRUE
"TIPARP",0.660097407564012,0.126989845501149,0.974763679508199,0.785871979166668,0.00701080822857032,0.0660921824266193,"up","up",TRUE
"TIRAP",0.223271020153227,0.432485072733227,0.974763679508199,-0.000339442333332702,0.994600137262733,0.99870284904055,"up","down",FALSE
"TITF1",0.0648511617079361,0.86983378933088,0.991908372835379,-0.18484391025,0.00448253061084739,0.0514593323931756,"up","down",FALSE
"TJP1",0.266542295616715,0.437690547935169,0.974763679508199,0.0888527025000009,0.256287507082166,0.513060832341732,"up","up",TRUE
"TJP2",0.236272832707826,0.491653649373905,0.974763679508199,0.0447914147500011,0.615592955195484,0.811114591800275,"up","up",TRUE
"TJP3",0.0129960691283246,0.967242102201064,0.997611655645422,0.0126293456666677,0.849680636649037,0.933336046309573,"up","up",TRUE
"TK1",0.117667914611223,0.712916517269507,0.978316504904325,0.194879289083334,0.339264839034346,0.5981410053606,"up","up",TRUE
"TK2",0.0570535627363667,0.84844053525796,0.990124429469235,-0.00678212924999816,0.866669715863613,0.94149406102919,"up","down",FALSE
"TKT",0.316384099190117,0.345276241245298,0.974763679508199,-0.0630045999999985,0.151858708831495,0.383466379586528,"up","down",FALSE
"TLE1",0.298948728100173,0.475029850042973,0.974763679508199,-0.127158564166665,0.22109963085468,0.472750325482839,"up","down",FALSE
"TLE2",0.288221381145616,0.414184425461851,0.974763679508199,-0.498354269666666,0.00448848836347572,0.0514825804466288,"up","down",FALSE
"TLE3",-0.0622002874626023,0.870428464323281,0.991908372835379,0.0982215990833339,0.115930455758048,0.331171115520658,"down","up",FALSE
"TLE4",0.192607233761413,0.499673742804682,0.974763679508199,0.0612189045000007,0.435812146529701,0.684150543580265,"up","up",TRUE
"TLE6",-0.417777780405184,0.173185766117517,0.974763679508199,-0.0191033108333325,0.709341478240014,0.867188101043706,"down","down",TRUE
"TLK1",0.346675196407056,0.417237231292722,0.974763679508199,0.0719740737500007,0.188748552128176,0.431901834577412,"up","up",TRUE
"TLK2",0.172598271513292,0.595173329590514,0.974763679508199,0.0452664049166679,0.270177903649698,0.527587218589958,"up","up",TRUE
"TLL1",0.426053131983168,0.339317058887854,0.974763679508199,-0.145138795083333,0.101277113504985,0.305697607800927,"up","down",FALSE
"TLL2",0.0568956060870519,0.859684249455558,0.991748974409209,-0.0773032415833328,0.2594178622211,0.516189701937575,"up","down",FALSE
"TLN1",0.265905933512112,0.456796581321442,0.974763679508199,0.0620014908333345,0.603234456371063,0.803312948543336,"up","up",TRUE
"TLN2",-0.189068276950848,0.588603508915604,0.974763679508199,-0.117624767583333,0.270259699319977,0.527700881529935,"down","down",TRUE
"TLOC1",0.44946430291498,0.102827545924695,0.963814244254665,-0.064551762416666,0.22817062085619,0.481409488099649,"up","down",FALSE
"TLR1",0.41381207622794,0.301334126548705,0.974763679508199,-0.231325868583333,0.0217712096325298,0.125018485622245,"up","down",FALSE
"TLR10",0.380188360257918,0.215029858602705,0.974763679508199,-0.0140604882499994,0.821366808912399,0.921154605014295,"up","down",FALSE
"TLR2",0.513482140141314,0.178804350290899,0.974763679508199,-0.13264906025,0.23209295481047,0.485596410468718,"up","down",FALSE
"TLR3",0.504918246406918,0.17805537852836,0.974763679508199,-0.144336161916667,0.012384366589155,0.0909641531123677,"up","down",FALSE
"TLR4",0.409266505491711,0.322791538762179,0.974763679508199,0.0386820700000012,0.603087132414513,0.80322003336407,"up","up",TRUE
"TLR5",-0.193272710886006,0.712579674504719,0.978316504904325,-0.133212385666666,0.15574115547399,0.388658676643469,"down","down",TRUE
"TLR6",1.08004493611332,0.0086231594947094,0.700198817717551,-0.157840988749999,0.0111204934331402,0.0856099247815683,"up","down",FALSE
"TLR7",1.09146838237098,0.0102333353785089,0.705468453748072,-0.0723369464166661,0.501667095190054,0.733854337448583,"up","down",FALSE
"TLR8",0.376529209799979,0.448744808614217,0.974763679508199,-0.113587442833332,0.024214582492594,0.132908586329249,"up","down",FALSE
"TLR9",0.165273484367523,0.700714140391912,0.977080388019528,0.00230272891666672,0.96503064107517,0.985584804085185,"up","up",TRUE
"TLX1",0.150125982239142,0.643345923952222,0.974763679508199,0.0548132210833335,0.435665996105656,0.684033038453508,"up","up",TRUE
"TLX2",0.479099234600012,0.22913959275075,0.974763679508199,0.0738802740000005,0.0272285115404968,0.14249455857784,"up","up",TRUE
"TLX3",0.1691497965431,0.645295261046631,0.974763679508199,0.067562864416667,0.328699256865728,0.588292339688492,"up","up",TRUE
"TM4SF1",0.219319288840083,0.549149940897554,0.974763679508199,0.600287277500002,0.00350279686742834,0.0453873662488462,"up","up",TRUE
"TM4SF4",0.334156856989368,0.281074109595363,0.974763679508199,0.0791155310000009,0.20637219239195,0.45471541355855,"up","up",TRUE
"TM4SF5",0.410691507208101,0.158761496818011,0.974763679508199,-0.014163964416666,0.80013326969456,0.912321951340945,"up","down",FALSE
"TM6SF1",0.154282036042434,0.651827396385317,0.974763679508199,0.154688220083334,0.0381135900675635,0.173417113864304,"up","up",TRUE
"TM6SF2",0.762116720370895,0.0502093921382264,0.912671457453715,-0.0970993730833326,0.0836151537321022,0.275017471870846,"up","down",FALSE
"TM7SF2",-0.328644671340256,0.564953553573688,0.974763679508199,-0.0781895842499994,0.516662664664833,0.745052341882355,"down","down",TRUE
"TM7SF3",0.389247093159518,0.220046945415351,0.974763679508199,-0.0461889341666663,0.271435251517405,0.528451516028853,"up","down",FALSE
"TM7SF4",0.654398049446495,0.130741902037478,0.974763679508199,0.0944317267500009,0.138072833364905,0.363932318462051,"up","up",TRUE
"TM9SF1",0.31144769399126,0.237382379283037,0.974763679508199,-0.0594314524999995,0.293293011305345,0.552146361890957,"up","down",FALSE
"TM9SF2",0.142956553038423,0.650639424531871,0.974763679508199,-0.100449405833334,0.0320770573263148,0.156688936526215,"up","down",FALSE
"TM9SF4",0.0847102602760839,0.775116004726022,0.98127873623652,-0.0342850844166663,0.61586020700169,0.811363508668921,"up","down",FALSE
"TMC1",0.793928138547646,0.0476957080854332,0.904687674668202,0.11302539625,0.0510095160958238,0.205572981080342,"up","up",TRUE
"TMC2",0.562324848277892,0.153495765863498,0.974763679508199,-0.00767128216666613,0.878995115591826,0.947797269753859,"up","down",FALSE
"TMC4",-0.00470220971705007,0.991759440767343,0.999748227003823,-0.207957156583333,0.00420263018639981,0.0498412691419141,"down","down",TRUE
"TMC5",0.668037113869203,0.0622635826149016,0.938641317716527,0.0452140680000006,0.523943322426901,0.75091294540739,"up","up",TRUE
