"GeneSymbol","Direction","PValue","FDR","FoldChange","EntrezID","logFC"
"C11orf86","up",0.0075158819777,0.041410246,3.4073703,254439,1.76865874254537
"TMEM43","up",0.0075200600037,0.041410246,2.8719656,79188,1.52203846886618
"SLC25A11","up",0.0075543113427,0.041505419,2.5788682,8402,1.36673804219836
"ZC3H10","up",0.0075543979599,0.041505419,2.4252541,84872,1.27813591002348
"ZNF19","up",0.0075557220206,0.041505419,5.4830951,7567,2.45499049626987
"UFM1","up",0.0075579161959,0.041506254,3.4472884,51569,1.78546199955954
"PLA2G12A","up",0.0075684324468,0.041541558,2.4231169,81579,1.27686400734066
"CD247","up",0.0075731750708,0.041556214,2.6217993,919,1.39055725078584
"CCT6A","up",0.0075760861491,0.041556214,4.7938574,908,2.26118699464148
"LOC283710","down",0.0075772364062,0.041556214,154.9926365,283710,7.27605586632405
"PNP","up",0.0075800258965,0.041560298,2.5029746,4860,1.3236436507386
"TSSK4","up",0.0075826237704,0.04156333,2.7983921,283629,1.48459812157814
"SLTM","down",0.0075885255212,0.041584465,9.3885756,79811,3.23090629412027
"IQCF6","down",0.0075950825759,0.041605458,5.0185245,440956,2.32726325871151
"C2CD4D","down",0.0075964503624,0.041605458,4.8626761,100191040,2.28175049770733
"ANKRD6","up",0.0076025427192,0.041627608,2.7644109,22881,1.46697207279317
"FAM22G","up",0.0076048439518,0.041628994,5.0795126,441457,2.34469007115141
"SARDH","up",0.0076096004719,0.041643815,5.278186,1757,2.40004219123816
"PDP2","up",0.007612976945,0.041644163,2.5735659,57546,1.36376872537947
"KCNK17","up",0.0076137619059,0.041644163,5.4964208,89822,2.45849245954788
"SLC5A2","down",0.0076270581731,0.041686489,2.1901424,6524,1.13102467489265
"TSN","up",0.0076276532472,0.041686489,13.4966108,7247,3.75452526542979
"USP22","up",0.0076582439111,0.041842421,2.2747405,23326,1.18570197356773
"XPNPEP1","up",0.0076611492464,0.041847046,5.1745017,7511,2.37141993902699
"XPR1","up",0.0076809235653,0.04192126,2.0236772,9213,1.0169791817814
"SLC24A3","up",0.0076830032605,0.041921353,3.5580787,57419,1.83109842146624
"SMR3B","up",0.007686316609,0.041928176,4.9720449,10879,2.31383932469186
"FYB","down",0.0076892737161,0.041933053,9.1987458,2533,3.20143717079273
"AGAP9","down",0.0077125855,0.042017849,4.4637802,642517,2.15826598949302
"CACNA1H","up",0.007713367892,0.042017849,3.4277198,8912,1.77724918072448
"TCEANC","up",0.0077151593499,0.042017849,2.8305807,170082,1.50109805555499
"LRRC59","down",0.0077182255365,0.042023288,2.3803393,55379,1.25116723384327
"ZNF267","down",0.0077399694102,0.042105299,2.8657017,10308,1.51888844270247
"CCNG1","up",0.0077426481271,0.042105299,6.923602,900,2.79152279444321
"CDH1","down",0.0077433176939,0.042105299,2.237999,999,1.16220939167831
"ASB12","down",0.0077441351259,0.042105299,60.4129948,142689,5.91678700068078
"CSH2","up",0.0077457177755,0.042105299,2.1915404,1443,1.13194527450136
"OR2T12","down",0.0077488007183,0.042108594,3.749781,127064,1.90680633975784
"ZNF202","down",0.0077504674856,0.042108594,2.5371487,7753,1.34320807693665
"C12orf69","up",0.0077691484615,0.042187535,5.3125862,440087,2.40941434494779
"PLXND1","down",0.0077738151088,0.0422016,3.1235447,23129,1.64318417597575
"MDM1","up",0.0077764283929,0.042204515,4.7310446,56890,2.24215876133479
"CAPN12","down",0.0077798905837,0.042212033,28.2547751,147968,4.8204228006782
"FOXD4","up",0.0077930586433,0.042251387,5.9831131,2298,2.58089633480749
"EBPL","up",0.0077984114035,0.04226739,8.6320018,84650,3.10969516566592
"CXCR7","up",0.0078060949593,0.042297755,2.3550683,57007,1.23576890045056
"NSUN4","up",0.0078106876294,0.04230304,3.9335306,387338,1.97582480676316
"ASIC4","up",0.0078112329354,0.04230304,3.3563699,55515,1.74690172158466
"LMBR1L","down",0.0078261641387,0.042361328,2.2727375,55716,1.1844310632505
"UNC13B","up",0.0078512574669,0.042463251,3.4174776,10497,1.77293188165728
"ING3","down",0.0078529270187,0.042463251,3.7046087,54556,1.88932116563973
"HDAC1","up",0.0078533510385,0.042463251,2.9734559,3065,1.57214067893487
"SEPT10","up",0.0078587853647,0.042470038,4.9819566,151011,2.31671245368684
"RHOB","up",0.0078625773191,0.042479236,10.2453545,388,3.35689799886012
"GOLGA7","up",0.0078761885761,0.042523774,3.6754802,51125,1.87793274978596
"PIGT","up",0.0078762192759,0.042523774,4.6139973,51604,2.20601715979078
"C1orf68","up",0.0078791897609,0.042523774,3.7498082,100129271,1.90681680467906
"NKX1-2","down",0.0078829214645,0.04253262,69.8286834,390010,6.12574786626056
"SPG7","up",0.0078889932194,0.042542793,2.4029099,6687,1.26478255389426
"QRICH1","down",0.0078928594273,0.042552352,2.7145666,54870,1.44072187981895
"MRTO4","down",0.0079069244416,0.042607052,3.4319138,51154,1.7790133168601
"TMEM180","up",0.0079120183152,0.042621726,2.2890209,79847,1.19473063554048
"INPP5A","up",0.0079203167407,0.042655124,5.586683,3632,2.48199196110047
"EIF3H","up",0.0079277401271,0.042672489,2.7113584,8667,1.43901582794041
"APOO","up",0.0079456004103,0.042745984,3.2650226,79135,1.7070929779264
"ZNF18","up",0.0079672671747,0.042835649,4.4876008,7566,2.16594434495839
"FAM76A","down",0.0079723970309,0.042835649,2.2595422,199870,1.17603050153744
"SLC4A3","up",0.0079728250174,0.042835649,2.8842975,6508,1.52821997860057
"ATP5SL","up",0.0079730398011,0.042835649,5.0027095,55101,2.32270967957877
"SUCO","down",0.0079753929217,0.042835649,3.7860759,51430,1.92070333324342
"C1orf194","down",0.0079757954854,0.042835649,5.1428592,127003,2.36257065646261
"NCK1","up",0.0079770199651,0.042835649,3.5543605,4690,1.82959001372064
"SLC9A3R1","up",0.0079822647489,0.042851529,10.2918676,9368,3.36343289760299
"MARCH2","up",0.0079874307888,0.042851529,7.1792344,51257,2.84383000195709
"NME1-NME2","up",0.0079932818804,0.042851529,8.4522507,654364,3.07933555930821
"MFNG","down",0.0079976423535,0.042851529,3.7974214,4242,1.92502010376521
"SRP9","up",0.0079977664474,0.042851529,3.1401569,6726,1.65083664612223
"KRTAP4-11","down",0.0079978460237,0.042851529,7.0053366,653240,2.80845437249535
"FAM18A","up",0.0079989520423,0.042851529,3.1382622,780776,1.64996589368172
"CASS4","up",0.0080154230705,0.042917143,3.8707198,57091,1.95260187524024
"KHDRBS3","up",0.0080176302714,0.042917655,2.4689082,10656,1.30387319457428
"PHOSPHO2","up",0.0080220623966,0.042930073,2.3547194,493911,1.23555515141016
"GAGE12C","up",0.0080262036496,0.042940929,2.9362907,729422,1.55399480560868
"CTSL2","up",0.008030424072,0.042952202,6.1584959,1515,2.62257804206049
"ARF6","up",0.0080445318216,0.043005026,3.074618,382,1.6204071767153
"NFYA","down",0.0080504101759,0.043025135,8.4360113,4800,3.07656102761656
"HADH","up",0.0080537701151,0.043025855,4.5883495,3033,2.19797528732425
"DPYD","up",0.0080597307197,0.043025855,5.0592036,1806,2.33891029939421
"RNFT1","up",0.0080619349467,0.043025855,6.4651745,51136,2.6926893100026
"SCAPER","up",0.0080632464229,0.043025855,2.6094883,49855,1.38376693345112
"PCDHB10","up",0.0080719111941,0.043049487,2.717243,56126,1.44214358993188
"ANKRD33","up",0.0080798506004,0.043056458,2.6192397,341405,1.38914809412044
"ADCY9","up",0.0080805840501,0.043056458,2.4677971,115,1.30322378230858
"PLAUR","down",0.0080815058222,0.043056458,3.8725083,5329,1.95326833116617
"ZNF638","up",0.0080816918815,0.043056458,2.423256,27332,1.27694682345258
"PSMB3","up",0.0080887021233,0.043082513,2.3034655,5691,1.20380599023574
"ZNF609","down",0.0080937644778,0.043098183,4.0041982,23060,2.0015133865316
"CDC23","up",0.0080979135657,0.04310892,5.9514887,8697,2.57325058799505
"LPHN2","up",0.0081191986487,0.043188357,3.9657099,23266,1.98757914525738
"TMEM44","down",0.0081329170849,0.043237345,38.3518695,93109,5.26122499993346
"SEC61A1","up",0.0081341153515,0.043237345,2.3161885,29927,1.21175266997173
"TCTEX1D4","up",0.0081347900962,0.043237345,2.0003589,343521,1.00025886839882
"CSF2RA","down",0.0081389170937,0.043247971,2.2877216,1438,1.19391149672417
"DHX34","up",0.0081471474884,0.04328039,2.7810782,9704,1.47564431180651
"MAZ","down",0.0081515798067,0.043292621,2.0786996,4150,1.05568128445708
"FKBP9","up",0.0081564225219,0.043307024,3.2350871,11328,1.69380455519969
"RNF24","up",0.0081649388857,0.043332487,2.3643798,11237,1.24146180013711
"PLIN5","up",0.0081676030498,0.043332487,2.9864594,440503,1.57843610891609
"PIGP","up",0.0081676142098,0.043332487,2.7668955,51227,1.46826815732744
"CRYBB2","up",0.0081761366589,0.043355484,3.0803227,1415,1.62308149809632
"POP7","up",0.008206064829,0.043462357,2.8828621,10248,1.52750182802105
"DUSP14","up",0.0082091998777,0.043462357,4.3806954,11072,2.13115990418679
"APOBEC3H","up",0.0082279009031,0.043536111,2.9419454,164668,1.55677047165046
"C19orf35","down",0.0082411874028,0.043586296,80.1366724,374872,6.32439069934425
"ING4","up",0.0082447314118,0.043593449,9.4075753,51147,3.2338229319415
"HUWE1","down",0.0082468294964,0.043593449,3.2598805,10075,1.70481907942038
"RRAS2","up",0.0082563654123,0.04360983,3.1130682,22800,1.63833718320735
"CCDC96","up",0.0082590081555,0.043610483,3.6215936,257236,1.85662466220192
"KCNB1","up",0.0082607803764,0.043610483,2.4315221,3745,1.2818597042295
"ELP3","up",0.0082769529959,0.043684516,5.9586946,55140,2.57499630713333
"PHF20L1","up",0.0082868801317,0.043696574,2.6277527,51105,1.39382950881418
"FLT1","down",0.0082874186152,0.043696574,3.6576691,2321,1.87092456404715
"IL12A","up",0.0082884557498,0.043696574,4.4974474,3592,2.16910640850224
"USP10","up",0.0082898493219,0.043696574,4.6738167,9100,2.22460115491952
"FLRT1","up",0.0082899872341,0.043696574,2.4394158,23769,1.2865356873964
"TM4SF18","up",0.0082923237975,0.043697558,7.2481352,116441,2.85760986633204
"LMAN1L","down",0.008297760821,0.043701946,2.8756864,79748,1.52390635525109
"YIPF4","up",0.0082979624789,0.043701946,3.8479908,84272,1.94410534983294
"ELP2","up",0.0082996070254,0.043701946,7.4628747,55250,2.89973146379932
"MRPS12","up",0.0083093744796,0.043730719,2.7168832,6183,1.44195254480066
"LST1","up",0.0083237064472,0.043794805,2.4944795,7940,1.31873881311468
"METTL1","up",0.0083395046204,0.043866571,2.1023858,4234,1.07202743650977
"HNRPDL","down",0.0083512746895,0.043897705,2.1923478,9987,1.13247668950834
"LGALS3BP","up",0.0083557245477,0.043897705,3.7088496,3959,1.89097176535142
"GTSF1","up",0.0083595782016,0.043897705,3.3357374,121355,1.73800571964902
"THYN1","up",0.0083614791424,0.043897705,3.3162301,29087,1.72954411317016
"SIL1","up",0.0083627247847,0.043897705,2.0886268,64374,1.06255473180721
"UNC80","down",0.0083634241696,0.043897705,5.5313725,285175,2.4676375009414
"PTPN20A","up",0.0083670212955,0.043897705,5.1420897,653129,2.36235477715259
"CD34","up",0.0083718507582,0.043900378,7.1651407,947,2.84099503459199
"ZNF438","up",0.0083882383376,0.043974966,2.1790532,220929,1.12370141923457
"B3GALNT2","down",0.0083921476855,0.043979429,2.8890705,148789,1.53060540942672
"FOXO3","down",0.0083952940029,0.043979429,5.5833741,2309,2.48113722352523
"CA13","down",0.0083955810819,0.043979429,15.4845963,377677,3.95276186578628
"SCNN1D","down",0.0084028621697,0.043999241,5.4649197,6339,2.45020029749592
"KAAG1","up",0.0084051651705,0.043999241,2.6850335,353219,1.42494008820412
"TDRD12","up",0.0084070637695,0.043999241,4.4734778,91646,2.16139685690657
"COX7C","up",0.0084080222668,0.043999241,2.448967,1350,1.29217333361724
"CASZ1","down",0.0084188435641,0.044044529,2.6176917,54897,1.38829519313023
"AGBL5","up",0.0084229955141,0.044048102,3.1135573,60509,1.63856382993469
"ZNF770","up",0.0084252042367,0.044048102,11.7807882,54989,3.55836416157612
"MPV17","up",0.0084260280463,0.044048102,2.2867992,4358,1.19332969068069
"ZNF548","up",0.0084302119416,0.044049414,2.0086427,147694,1.00622095840566
"PPP1R12B","down",0.0084306307055,0.044049414,9.707184,4660,3.27905283854341
"ABCC4","up",0.0084427554222,0.044090186,3.0210747,10257,1.59506185701758
"GPR171","up",0.0084548255611,0.044124789,2.2342475,29909,1.15978901001314
"PPP1R9B","down",0.0084612954234,0.044132198,3.5356297,84687,1.82196718368052
"UBOX5","up",0.0084629057983,0.044132198,2.2005997,22888,1.1378967357121
"ZNF169","up",0.0084638282312,0.044132198,3.652548,169841,1.86890323234621
"CHAF1B","up",0.008466111538,0.044132782,2.690371,8208,1.42780513298781
"PPP1R14B","up",0.0084732332185,0.044145656,2.4786714,26472,1.30956702454565
"MT1B","up",0.0084738922807,0.044145656,3.499234,4490,1.80703914338647
"SRRT","down",0.0084751065091,0.044145656,2.4118582,51593,1.27014508958857
"PCGF6","down",0.008487122145,0.04417433,4.5366169,84108,2.18161683473691
"CFB","down",0.0084925055871,0.044179723,2.8475033,629,1.50969751388804
"HIST1H3H","up",0.0084976926342,0.044184089,4.2675202,8357,2.09339798216241
"RAB13","down",0.0085102880359,0.044238262,3.9058485,5872,1.96563599107377
"WFDC13","up",0.0085228315399,0.044292138,2.1669252,164237,1.11564935396155
"C11orf58","up",0.0085253545608,0.044293924,2.002093,10944,1.00150899091844
"FRMD4A","up",0.0085293261955,0.044293993,2.1005225,55691,1.07074823950906
"ANKRD13C","up",0.0085297263192,0.044293993,3.3351786,81573,1.73776402031095
"PNISR","down",0.0085341037999,0.04430503,4.5372542,25957,2.1818194890486
"GMPR2","up",0.0085362114151,0.04430503,7.8225772,51292,2.96764399130673
"FAM157B","up",0.0085433229799,0.044308758,3.2797102,NA,1.71356834182691
"ING1","down",0.0085444828014,0.044308758,2.6805798,3621,1.42254508430802
"AKIRIN2","up",0.0085501735927,0.044308758,2.3096926,55122,1.20770085425336
"PKD2L2","down",0.0085521898778,0.044308758,2.7693121,27039,1.46952765383088
"NAA25","up",0.0085565836962,0.044313472,3.290115,80018,1.71813801162925
"GAL3ST4","up",0.0085575023556,0.044313472,2.5760186,79690,1.36514301038998
"ERG","down",0.0085596404065,0.044313472,2.3265614,2078,1.21819926158759
"SOX13","down",0.0085730637138,0.044349076,2.8502316,9580,1.51107915246898
"CCDC117","down",0.0085755971,0.044350893,2.2536136,150275,1.17224017515906
"UHRF2","up",0.0085802210401,0.044352236,3.6678631,115426,1.8749397925216
"FIZ1","down",0.00858694372,0.044375701,5.0043633,84922,2.3231865281294
"SEPT8","down",0.0086030298126,0.044441795,3.3205073,23176,1.73140367027218
"WDR82","up",0.00861251018,0.044466012,3.3433619,80335,1.74129952697939
"CBX2","up",0.008615467207,0.044466012,6.1741768,84733,2.6262467956889
"NLRP14","down",0.0086408861263,0.044529922,7.4836423,338323,2.90374060289338
"DCST2","down",0.0086436128515,0.044532682,2.2062527,127579,1.14159804394721
"SNX27","down",0.0086491570621,0.044538667,8.152643,81609,3.02726784153418
"NPSR1","down",0.0086517797603,0.044540887,2.9496383,387129,1.5605380545459
"UBE4A","down",0.0086653679045,0.044588254,3.2052568,9354,1.68043994787204
"TMEM14A","up",0.0086850764568,0.044667049,6.0783749,28978,2.60368565967278
"CHCHD2","up",0.0086913775999,0.044670144,2.2045945,51142,1.14051331943918
"TRIM36","down",0.0086925004809,0.044670144,2.240774,55521,1.16399714883893
"CENPV","up",0.0086925748672,0.044670144,3.2737543,201161,1.71094604952344
"C1orf198","up",0.00869750826,0.044670144,2.7374193,84886,1.45281643422763
"CD244","up",0.0087259390112,0.044769183,2.2435508,51744,1.16578385086442
"NELF","down",0.0087282244753,0.044769183,4.3205465,26012,2.11121380844751
"SSSCA1","up",0.0087291647741,0.044769183,3.42031,10534,1.77412708978792
"BTNL8","up",0.0087347357928,0.044775343,2.8425909,79908,1.5072064841685
"MOSPD3","up",0.0087398886273,0.044775343,15.0757587,64598,3.91415870365846
"ABLIM1","down",0.0087400974729,0.044775343,6.9602422,3983,2.79913750932965
"C20orf152","up",0.0087413805608,0.044775343,2.165528,140894,1.11471882638839
"TGFBR1","up",0.0087597779448,0.044858273,2.3717131,7046,1.24592950135062
"FBXO7","up",0.0087662964018,0.044869347,3.9363792,25793,1.97686920533377
"KLHL34","down",0.008766355536,0.044869347,4.4484336,257240,2.15329741802582
"EPT1","up",0.0087695673075,0.044874485,5.8863688,85465,2.55737793460976
"PHIP","down",0.0087799156526,0.04491613,2.0856738,55023,1.0605135375691
"MAP2K1","down",0.0087822052964,0.044916538,2.2549933,5604,1.17312314697461
"CNGA4","down",0.0087887806266,0.044925764,2.1188445,1262,1.0832777135663
"EXOG","up",0.0087906401852,0.044925764,3.7441885,9941,1.9046530687807
"BET1L","down",0.0087985206065,0.044943436,2.4355235,51272,1.28423190359302
"TMEM71","up",0.0088039518638,0.044950571,3.0442607,137835,1.6060919115656
"HMX1","up",0.0088235999841,0.044980783,5.7067273,3166,2.51266362445864
"NRAP","down",0.0088259757731,0.044980783,3.6138514,4892,1.85353718442866
"PEX3","up",0.0088616432167,0.045129767,5.6250269,8504,2.49185999560146
"CD14","up",0.0088695959273,0.045147643,3.0698631,929,1.61817432030071
"CYP4V2","up",0.0088754126614,0.045156973,2.2454755,285440,1.16702098120396
"UBE2G1","up",0.0088764775466,0.045156973,4.2771472,7326,2.09664885908604
"PARP3","down",0.0088798327829,0.045156973,3.7088641,10039,1.89097740565487
"NLRC5","up",0.0088803158314,0.045156973,2.1052099,84166,1.07396408440434
"TSNAX","up",0.008883513741,0.045161935,2.2613344,7257,1.17717434969632
"APBB1IP","up",0.0088945741286,0.045190313,3.5083159,54518,1.81077865851364
"CNNM1","down",0.0088975693279,0.045190313,500.8657323,26507,8.96828009996905
"TEK","down",0.0088979892919,0.045190313,3.4779678,7010,1.79824457583157
"GIPC2","up",0.0089006712725,0.045192641,4.363518,54810,2.12549174845012
"CFL2","down",0.0089053040519,0.045195473,3.6060682,1073,1.85042668209232
"OR5K3","up",0.0089137439438,0.045202798,2.2730527,403277,1.18463113296671
"UCKL1","down",0.008913791521,0.045202798,2.6587735,54963,1.41076087973597
"UQCRFS1","up",0.0089241889783,0.045244236,7.1403939,7386,2.83600366275603
"BCAP31","up",0.0089350221182,0.045287861,9.0657451,10134,3.18042559778514
"DHX29","up",0.0089822185221,0.045447745,4.0271113,54505,2.00974534557374
"MBD3L2","up",0.0089868775216,0.045460001,3.2862317,125997,1.7164342029467
"GRB2","down",0.0090007666536,0.04549629,4.5929045,2885,2.19940678599544
"APC2","down",0.0090035026948,0.045498805,2.37417,10297,1.24742324137241
"MAP7D2","up",0.0090113450328,0.045515802,4.2508693,256714,2.08775790161632
"RFX7","up",0.0090244468496,0.045548021,5.8444403,64864,2.54706486991046
"MFGE8","up",0.0090285018629,0.045557175,4.7585212,4240,2.25051329855462
"SCCPDH","up",0.0090315039626,0.045561012,2.1721562,51097,1.11912785123747
"HOXC6","up",0.0090394713121,0.045589889,2.552174,3223,1.35172669132053
"AQP7","up",0.009046552908,0.045614286,2.3523417,364,1.23409764056949
"TSHZ3","up",0.0090655883562,0.045678609,35.2958926,57616,5.14142840103573
"F8A2","up",0.00906679307,0.045678609,2.8731623,474383,1.52263949053548
"CAB39L","up",0.009068299443,0.045678609,4.4554858,81617,2.15558274331635
"KIAA1217","down",0.0090726196763,0.045689047,4.6785374,56243,2.22605758631317
"C2orf53","up",0.0090754591999,0.045692026,3.028723,339779,1.59870963861522
"ATP5H","up",0.0091082032213,0.045817914,3.9472289,10476,1.98084018361398
"AGXT2L2","down",0.0091089861052,0.045817914,3.1231497,85007,1.64300172282359
"STAT3","down",0.0091094805459,0.045817914,6.6101606,6774,2.72468532377667
"ECSIT","up",0.0091118415358,0.045818451,3.6036493,51295,1.84945861776377
"ATP5O","up",0.0091245848435,0.045871182,2.5411664,539,1.34549084866742
"C5orf44","up",0.009130406371,0.045889097,4.7015447,80006,2.23313483442769
