ID	GeneSymbol
102563	ZCCHC9
190904	FLJ40629
176187	GP6
231214	FLJ46247
395793	TMAP1
189841	NYD-SP20
119998	FLJ23467
154456	ZCCHC2
219582	UPP1
198574	AOC3
235865	GPR158
220527	LOC92691
131512	MGC10744
185136	NANOG
166975	MCM5
149497	FLJ11773
122318	TRAM1
170354	MRPS18A
161783	SLC43A2
126632	DBCCR1L
166535	HSF2
138026	KIR3DL1
118421	TNNI3K
163865	RNF125
206403	FLJ14904
705413	FLJ35767
152794	KIR2DL3
137071	CUTL2
205924	THRSP
152319	FLJ22684
132521	NME7
117813	VCY,VCY1B
182595	BTBD6
143548	NEIL1
152994	KCNG2
146625	FEV
188472	FLJ14825
131500	ELMO1
187586	OR5L2
181231	FLJ20323
200058	PABPN1
137452	FLJ20699
109451	KIR2DL5
164566	SERTAD2
138321	CCL21
208332	TNR
104377	MTA1
128044	ZNF183L1
131781	MEN1
213016	PTDSS2
159790	C1orf27
226803	NIPSNAP3A
196014	GRIK5
144984	UBL5
173470	THUMPD2
204518	ITGA2B
162584	C5orf16
126310	RHBDL7
179668	C11orf30
151118	CCL16
181397	NDP52
149461	GNB2L1
202628	SEMA6D
181670	FLJ23356
177570	PRAC
222664	USP48
150432	LOC124402
141053	MAGED4
207247	CPLX4
196262	UBQLN4
145871	CCND3
164416	PHLDB3
102135	SIX4
149216	DAO
126205	CABYR
210222	MGC4618
204932	MARCH3
215788	CRYZL1
217627	na,DDX11
229492	FLJ32110
155945	TIMM23
220311	MGC24039
167226	DNASE1L3
161254	NIPBL
178639	LRP10
177871	MFI2
122148	EXOSC9
201103	TRIM49
132242	WDR47
112025	C9orf23
207548	TRIM59
157745	DQX1
141331	GPA33
177410	SYT5
132913	MRPL17
224195	MGC35154
143920	IPO8
150142	LY6G5C
209188	ZAK
186550	DHODH
160965	PDZK10
145721	PARVA
111199	KIF5B
209519	RAB3IL1
155786	RNASET2
175485	PJA1
218783	KIAA1212
197182	RER1
149438	BIN1
116799	DKFZp434P055
107593	ABCA3
137076	MGC49942
179599	OXCT2
139039	PP35
112470	MGC4734
159739	FLJ20481
213464	FLJ12331
203228	P2RY1
103746	ZNF79
184287	FLJ20619
113083	CKLFSF4
130061	CCT6B
120493	FLJ37300
198318	BASP1
206923	ABTB1
134700	TMOD2
173579	FBS1
128091	LSAMP
219437	POLR1B
132753	SSBP3
227700	FAM31B
119667	GPR23
135918	RBM25
157193	RAB10
197833	ADIPOQ
216425	CLSTN1
121280	ZNF43
211562	FLJ21439
125618	FMOD
154973	SPTBN1
171339	ATXN7L2
110576	RYBP
137850	C3orf3
118072	PNLIP
170593	ELMO3
153476	NDRG2
146264	INPPL1
215983	PRKRA
167529	ICA1
205566	FLJ13111
201644	CDKL2
146510	BAX
227774	EVC2
102915	BLK
169650	SLC15A1
207804	ZNF3
184425	CDKN1C
102824	MINK1
132489	EPHX2
110798	TGFBR1
208858	SLC12A3
184926	PWP1
135034	RARA
154101	FRAS1
191447	PRSS35
167003	SFRS2
204948	HNRPA2B1
202835	PAICS
215613	WASPIP
124647	FLJ38451
143393	C2orf10
129434	FLJ13910
131863	IL17D
117554	ACP2
169176	MGC33887
221425	ZNF434
113154	CHORDC1
177055	TAF1
128869	TMEM23
170127	PPM1E
103586	MGC26594
110855	ADCY2
150074	CAMKK1
174805	DAP13
183176	SPAG9
118278	FBXO44
135630	MGC4707
146137	HUMPPA
137150	C14orf92
153516	HT014
126621	DNMT2
178067	FNDC3A
152873	BAT1
205711	EIF3S10
145146	PIK3R5
195528	NEURL2
114557	PCDHB12
232722	KCTD2
212558	PCDHB10
160507	MYH7
126461	APOA2
179190	C9orf55
162469	ADCK4
204369	PML
234970	CRIPT
147327	TNFRSF25
165746	OR56B4
223968	SFTPA1,SFTPA2
186815	CFHL4
169106	APOL1
207124	RBM5
151049	AF1Q
179368	PGGT1B
201429	EPHX1
211950	SALL1
193716	MGC2408
136854	EMID1
132282	FGFBP1
416454	TPSB2
176440	OGFR
133995	FLJ23790
140397	FLJ21628
142901	DIAPH2
212378	PTPN6
171071	NY-REN-58
106864	FLJ46247
10687064	FLJ35695
127007	FCGR2A,FCGR2C
121903	ZNF37A
105321	GPR133
137388	PPM1D
113962	RPGR
202211	PUS1
110983	C19orf28
107417	ATPAF2
108484	EHD2
211073	VSX1
123381	IGF1
217336	FIBL-6
114675	GNB4
195821	NCB5OR
138177	PGM2L1
104531	CDR1
101611	MGC14560
112185	NT5C
122759	na,G22P1
211789	PPP1R15B
143128	OR52K2
207893	GSK3B
209426	CD83
193191	LOC493869
141957	ZNF343
204556	KBTBD5
217259	RHOQ
233111	OR5H1
121150	FKBP14
150371	FLJ21865
161234	STK32A
125600	AGA
152636	NXPH3
131044	PRH1
148734	MESP1
110143	MYOZ3
119727	HCP5
226732	SCAP2
100969	DKFZP434K046
206302	FALZ
161974	COPl
182264	GPR101
126241	ADIPOR1
128167	F2RL2
141520	C19orf36
201940	LOC342897
231087	HIC2
107328	RODH
118713	HSD17B4
142716	CYP2W1
187916	SMAD4
125725	C5orf15
221810	C3orf10
123084	CYP4X1
184729	PIGV
184373	ERP70
146234	BAT8
171126	SCAMP4
202371	GDPD1
174242	FLJ20487
183700	PCDHAC1
161857	PIGC
201374	SF3A2
179159	IRX1
111253	MLLT7
114593	LOC388817,PPIA
227710	MGC12518,ZNF273
113574	BTNL2
144148	PDCD4
219985	ZNF121
174347	C8A
168682	LRAP
117474	CLK2
134853	PURG
151098	ARL2
152780	IL13
146037	C4orf7
125813	RANGNRF
146947	CEECAM1
220579	IKBKB
178569	GNG5
114374	LOC285908
208474	APG10L
164460	TSC
103678	SSTR3
174000	SNX24
147604	POLD3
165480	FLJ31164
150301	SRCRB4D
198911	YTHDF1
206651	C14orf135
204707	HDAC6
147548	LOC388817,PPIA
108785	MELL1
217453	MGC39681
205400	KIAA0153
145987	C18orf34
189547	DCNP1
129045	PIGL
193902	ZDHHC3
174416	MYOC
193786	LDOC1
215317	AK2
193950	MGC40368
197470	HIST1H3J
162356	MGC16664
113079	MAN2B2
183321	PHF3
216089	PIK3R3
195064	GPR73L1
175415	LOC339168
116838	FLJ34283
127524	DNAH3
180319	FLJ12748
157822	FLJ30596
214768	MEOX1
123455	C5orf18
194368	WDR12
222165	LOC124245
149882	KRTHA7
180055	LAMC1
164733	CAMKK2
178917	STMN1
171139	DERPC
191377	CDO1
154165	DNAPTP6
196795	NR5A1
219180	MGC39545
142256	CXorf6
184666	PRSS7
174895	RIOK3
130269	WT1
201134	SNRPB
205129	UBA2
118620	JMJD1A
106164	ARD1
211793	RAB11FIP3
217771	C21orf100
148672	SNRPA
192512	OR4K14
153002	RPS10
188213	FLJ13089
186136	ABCG5
158279	MAN1A1
181617	CREBL2
190949	SPATA5L1
184553	MGC40069
186057	OR1D5
129507	FLJ13491
139930	FLJ20294
164190	NODAL
159560	C21orf42
183453	FRAS1
195766	ETFDH
177348	SERPINA4
101126	FBXW7
153780	SNRPD3
195776	ZNF137
116001	KIAA0565,FLJ36492,MGC87631
164286	NARF
220377	ZFP64
216611	MED9
126951	DSG3
131337	GRINA
143008	FXYD7
210058	FLJ13448
188051	CDH3
165987	CACNB4
218648	LOC202459
112698	na,BCR
208372	PNPT1
214337	SLC16A13
216216	ABCB4
227246	ARV1
115882	CHP
179538	TIMP3
194547	TMEM9
210747	SCG3
158409	LOC51326
113356	RPAP1
169898	RNF2
157225	PCNT2
124711	NBS1
211638	RNF36
143959	SYNGR1
131148	POLR3H
187312	RetSat
134611	ZD52F10
204454	MNS1
164471	FLJ20203
227600	PCDHGB7
138012	C7orf30
223193	PDLIM3
154628	HS3ST1
125981	PIAS2
209488	FLJ20241
157769	POU5F1
136601	MARCH9
198483	INA
137563	ACAT2
10715781	MAP6
208308	FLJ25955
198301	CREM
207433	BICD2
185779	CKLF
105093	SKIL
148227	WDR45L
700840	FLJ42986
115165	FLJ12644
137172	CYHR1
223910	HOXA10
185881	SEPT7
131792	LOC388886
100569	UGT2B15
210129	FLOT2
143456	FOXP4
117233	RAB30
179559	MBD3
178796	CALML5
208529	LGR5
150233	PXMP3
107070	FLJ10815
202914	CD58
117210	MGC10067
184722	DPF2
199571	CDH4
122554	HIST1H2AJ
215967	DEK
105835	TRIM41
224541	PCDHGA6
116600	GSTA3
171706	DKFZp434K2435
155276	SGTB
225159	TRIM14
109841	SDFR1
164523	FHL3
234955	SDK1
123490	FLJ11029
195828	MLLT4
184495	TNFSF14
183335	C6orf139
204746	GFRA3
158610	TIF1
133041	PSKH2
129200	GNPNAT1
217088	FOXE3
113678	CAD
170412	COMTD1
218882	ANKK1
694558	KRT6A,KRT6C
192063	SLC18A2
205246	LOC339123
127881	IHPK2
178353	MAGEA11
130579	C9orf9
102421	NEUROD6
183687	ROPN1L
227861	FLJ37538
235563	LOC149830
216730	TLR4
192307	PRSS23
207955	SMP1
131434	C6orf165
130234	GGA3
155485	KCNIP2
139326	ITGA4
181994	SYAP1
232153	IDH2
218495	GMCL1L
149994	LAMA2
170653	CTNNBIP1
198314	MGC10911
174935	DKFZp313G1735
186169	ZNF364
111149	RPS11
112804	NET1
201130	DKFZp586M1819
201248	CAPZA3
136461	PFKFB4
127936	CREB3
219553	PBEF1
124216	UHRF2
665879	OR4C13
214330	ASAH2
154932	GRN
208601	MC1R
169383	SERAC1
168030	PLEKHA8
154907	CTGF
136701	MASP2
106895	UBR1
169001	FSHR
147936	SLC7A1
189316	ALPI
114993	TMSL3,TMSB4X
183791	C9orf28
114398	NGL-1
142769	G6PD
203447	PSME3
167342	HRK
128895	E2F1
710051	PPYR1
123640	KIAA1196
232233	C10orf71
191090	MGC21688
706030	MGC33867
223427	C14orf161
161565	TYR
141900	FLJ25416
160951	PARP1
114285	KLHDC4
133756	TSGA13
142752	SIX3
110329	SYNC1
196957	YAP1
105530	PCBP1
118877	BMP1
139128	HTR1A
114604	FBXW2
131480	HNRPLL
189991	KIAA1598
128651	C10orf59
153406	C21orf62
108026	DKFZP564O0523
124405	EVI5
217692	MGC29649
207499	HT007
159274	ACVR1B
128383	GRLF1
206835	UNQ6469
178869	GPR135
210406	SLC33A1
216513	FLJ20557
207294	RP4-622L5
166190	TNS
159736	ARL6IP
121509	LEP
125035	C14orf87
207275	HIP1R
212752	CAMK2G
198488	NRBP2
147356	SNAPC3
200548	DNAJB8
194298	FGF23
118492	STARD13
215957	UBE2V2
103273	FLJ13912
120762	PDE6B
211838	WDR45
134083	UGCG
104294	SLC1A2
163096	LARS
223908	ARF3
138425	TRPV5
116850	MAPRE1
157425	SNTG2
162353	MRPL14
137683	URG4
151402	FLJ32332
120923	AQP9
222533	PCDHGB5
132930	NME5
141988	CREG1
183383	PRDM9
181258	KMO
195871	KLF15
105079	KIAA1608
139192	CMKOR1
121600	HIST1H1T
158653	MATR3
138923	PIAS2
159723	na,ST13,FAM10A6
195159	TRPM8
227381	EEF1G
161587	TPBG
167258	LOC136306
175513	MED8
144197	SKI
202991	SPACA3
207869	AURKC
131445	LY6E
167055	KIAA1468
230365	FLJ39421
150486	MGC20781
618721	VN1R4
157990	IFNAR2
129300	TXNL4B
121371	MGC3047
157979	FLJ31951
158427	MED31
185249	ERCC5
154434	AMIGO2
105973	RPL27A
111987	DNAJB9
157622	LMX1A
131628	Ells1
190444	RNF126
120930	GOLGIN-67
121876	C17orf28
136269	AD-003
116176	MYH3
152700	KCND3
133710	CUL4A
179489	C9orf58
125598	STRBP
229319	SYNPO2
120513	SMTN
216112	SNX3
182783	SDCBP
214297	ALS2CR4
222934	COL8A1
159013	AP2B1
121257	RPL7
160834	SFRS16
144182	CST3
202425	PSMC6
153241	WINS1
110083	CTNS
102820	C6
182143	FLJ10439
164984	TRIM40
421950	DKFZP761H1710
208992	FLJ13265
123213	FLJ10350
115568	ZBTB16
129922	LOC492304
149642	NCL
101654	NRL
147767	VARS2L
212285	C17orf31
112626	MAP7
124545	PRMT7
121773	CD36
154230	TREM1
176792	COL9A3
179822	ZDHHC12
158386	EPN2
153560	DDX49
215195	MGC52423
145157	AMMECR1
198822	TSP50
231342	IDH1
227501	PMF1
189938	YWHAZ
130534	FN5
191350	LIMK1
164480	PCYT2
207509	LGALS4
151662	OR51E2
210438	NGFRAP1
146656	PUM1
219095	TANK
125800	PLCD1
178998	TMEM45A
178783	FLJ20105
125621	AAA1
212907	ZNF198
205561	TPST1
174868	ZNF653
174470	OPRS1
545928	CFC1
201863	ZNF406
108704	RNF166
170831	FLJ14490
148299	MGC4645
163808	PTD004
188107	TMEM14A
115931	ELSPBP1
101588	RNF7
218810	IL1RAP
183013	PQBP1
186091	PLA2G2E
145324	ZNF16
205633	OR2C3
141533	TRIM38
135809	LTB4R
175492	ATXN7
120483	LRP16
128760	ARF6
197584	PLCB1
178804	PNPLA2
167606	XPO4
181263	PAICS
203394	SAA1
209660	FYTTD1
124522	TRAD
153383	CPNE4
124938	UBAP2L
182312	ARSF
155792	MPST
183319	AP3S2
186068	KCNK12
107876	WDR4
205731	HIF1AN
134667	CNOT10
171504	DDX3X
187427	SP3
176456	SUFU
173477	PSG2
105208	NAT5
182297	ARF1
131735	IL22RA2
106409	MRVI1
153119	SDHA
221751	LSS
118372	PGA5
215150	CHES1
193658	BRUNOL5
211237	ZNF92
206867	SORBS1
224354	MGC34805
211949	CST7
125181	OR10AD1
153036	PPP2R2D
210276	PHF21A
229624	POLN
144241	GNPTG
192223	NOP5/NOP58
161271	HEXA
114355	SPCS3
106373	MGC2198
152816	GRK6
208076	TNPO3
163412	na,RPL23A
185340	TNFRSF7
181154	DKFZp761O0113
159863	CSMD3
173420	GPR61
208035	GALNT7
132709	UMPS
142495	HOXA1
225640	LOC51136
133326	USP36
183241	GIP
233403	FLJ40083
128369	PVRL2
158627	TYSND1
151600	MGC5987
192359	RSBN1
208563	APXL
222445	HIST1H4H
203606	TRIM15
151050	OR5BF1
212478	C6orf167
136906	CNO
185669	LOC147991,MGC35440
143501	ZNF397
177412	PHLDB2
214624	C14orf142
152031	ESRRB
129685	CRR9
713054	TNT
205804	ZNF254,ZNF539
212410	UPF3A
139869	KBTBD7
223890	KRTAP5-9
226516	FLJ37543
215128	SEC22L2
184216	SULT1E1
214325	TBL2
124500	CENPH
178825	SGSH
178600	DNAJC14
157527	HSXIAPAF1
123437	SPARC
122049	ABCF1
210838	SPP2
214812	KA36
197126	SERPINB8
102627	PEX7
152537	LCN9
221904	FLJ35802
124811	GAS2L2
173891	ESPN
121045	EFHA1
195132	CAMK2D
194202	LHFP
101509	MTIF2
119660	LSM4
197265	ITGAX
168819	RDX
146706	OXR1
223940	THEA
128190	C14orf11
188388	RPUSD2
164291	CXXC1
217072	ITK
224504	PCSK9
101802	ZNF480
156745	ZNF304
182630	PRDM11
136311	MRPL37
209258	CDCA4
220825	KIAA0179
112528	SLC39A12
182434	ARL8
121855	NAALAD2
199064	ALPP
116540	OR1N2
142748	MAT1A
216795	BAHD1
197765	CDYL2
157796	NUBP2
195957	KIAA0922
200998	ZDHHC4
165337	GHRHR
174906	IPO13
169378	PDZK2
134496	PCNX
168162	C19orf14
157543	SLC25A23
107347	SNTB1
202952	GPT
136614	ACTA1
204116	MRO
198473	HLA-G
136515	FLJ42486
101196	ADAR
194752	HRLP5
134044	CRISP2
157921	PAOX
144694	CACNG1
141122	CCBL1
184691	MGC17791
163244	SARA2
107302	ZNF189
134321	LHFPL2
111923	VPS29
105655	PCDH19
127594	FGL2
183733	ODAG
191135	FLJ20156
176410	MGC2749
168561	NR2E3
702157	MGC42630
218598	MGC19604
173244	CRHR1
169680	GABRA3
165769	TCEAL3
150324	GNA15
138519	KIAA0372
145275	GNPDA1
110548	FGFR2
110988	C20orf9
150981	C14orf140
215619	GTDC1
205341	FLJ22349
130169	SH2D3A
103109	HOOK2
176417	TSPYL3
214769	COMMD3
141482	ZNF142
201519	BENE
171827	FUT9
109306	KLRB1
216480	PDXK
119147	LOC441476
113197	PELI1
708958	NFE2L3
156722	PNMA1
288188	DEFB106
215207	SACS
137640	PKNOX1
101413	ECM2
104484	FLJ38426
101855	C9orf40
166683	KATNAL1
146467	SOS1
167755	COPA
204066	SPAG11
194925	IMAGE3451454
153433	TM4SF17
155832	GJA7
120722	VPS33A
194394	IRTA2
206512	MGC3020
173099	SFRS5
174625	LOC388272
214845	DLEU1
203700	RPL14,RPL14L
443557	OR8U1
134845	NAV2
126518	MGC35194
592168	RNPS1
157865	SYT14
162176	BLVRB
522449	C9orf10OS
111838	PPP1R10
165289	AGTR2
180093	CDX1
111503	PAX9
129943	NEU2
100102	FLJ23598
103288	OR52H1
110066	RABL5
430835	MMP23B,MMP23A
214232	CLCN6
195853	SHANK2
105390	FOSB
203662	ADRBK1
134135	FLJ36445
134379	PLA2R1
234915	KRT1B
202865	GPX4
192679	RHD,RHCE
195432	FLJ44299
196770	FOXD2
124532	PPHLN1
166994	SNF7DC2
193379	BBS1
176329	FLJ38991
160885	MAGEC2
154524	PRSS3
156604	CHIA
216836	SSBP4
129260	ID2
121321	ZNF543
103618	DNAJB4
210317	RP2
152289	SLC30A3
118830	KIF20A
171246	LOC200205
121861	SLC35C2
173337	MAGI1
175233	TIMM17B
186281	WNK2
223268	FLJ25421
176265	S100A5
205721	ARHGEF9
181304	H2AFJ
198123	FLJ13236
152631	PRDM2
165620	MOGAT1
223108	NRG1
112567	PTAFR
193689	BMP2
150811	PFDN1
218044	SEPT10
223152	MXD4
171568	PISD
206071	MAPK12
149236	POLR1C
195505	TPSG1
174684	FLJ13855
196523	OAT
181329	KLHL17
190673	RPF1
106963	C6orf151
141760	C1orf50
105417	C14orf93
118434	C7orf2
146550	SRMS
127718	LPHN1
125779	FLJ23420
221618	FLJ32796
142723	TRIM48
229166	DKFZp762C2414
141785	IL11RA
168075	EMX2
142039	PARP6
100747	CRB1
196221	ARFRP2
153845	FLJ20313
212692	DR1
164277	COX4I2
224112	PKD1L3
126954	FLJ14966
119151	HIST1H4F
149932	PPM1F
176933	DSCR1L1
178037	SIDT2
162777	EGFL9
143175	DKFZp761I2123
194399	STK38
172081	C9orf10
129498	BAG5
173319	OR5I1
109525	BAP1
188816	ZNF485
139236	GOSR2
116397	FKBP10
144645	ZNF521
188843	CDK8
175721	SCGB2A1
224627	LOC339834
182828	UBXD4
178187	KIAA0090
134790	PTGER3
136502	NSUN4
214749	POLA
122437	ATP6AP1
211282	PGCP
134869	AGPAT3
135095	EPHB1
223755	RPL36A
121617	MGP
125509	FLJ32363
163551	MR-1
187258	CACNA1C
148933	ABHD1
100524	FAM29A
180589	PFKL
208898	KIAA0711
156543	OR2T10
185712	GPR55
144389	BLCAP
194109	HOXD9
183788	LOC130576
214501	S100Z
126373	STARD4
124598	GRK7
484021	FCGR3A,FCGR3B
148163	PPP1R16A
127658	AKAP5
108119	ADAM19
215836	NT5C1A
208360	IFNA10
169900	FLJ12571
149435	PHYHIP
213865	ZNF510
160733	CYP2A6
187182	TM6SF2
198607	RECQL5
154864	PCSK6
180733	C20orf31
141333	CHI3L1
207471	CACNA1H
188457	C10orf83
160942	IL8RB
219112	FLJ32949
199662	KCNJ10
140136	KIAA0720
107444	NAP1L1
116105	NMT1
193875	ANGPT2
207649	TM4SF11
189705	ANGPTL2
192630	FCGR2B
184605	LOC51066
170876	PHF5A
199180	PRSS16
171944	PER2
209550	XRCC2
133876	BACH
185016	LOC388335
146451	GPR73
228249	NAALADL2
213048	NKIRAS2
169245	CART
201761	PHOSPHO1
113042	FGF2
204936	CLDN23
214841	IL1F5
144791	PGBD2
187636	TGM4
204650	HS3ST2
237053	MGC12965
112443	GP9
209734	HOXA6
202737	ASIP
107095	C6orf10
135791	RLBP1
159756	LCN1
178008	FAM11A
189139	FLJ10803
121071	FLJ20489
154286	FASN
198419	DRG1
143438	JM11
124015	FLJ25333
107824	BOLL
128231	B3GNT3
114664	R-spondin
139659	ADAMTS15
170664	ANGPTL6
133721	ZNF643
208704	C9orf75
125057	KLK5
167219	RFXAP
216065	CKS2
185501	SDSL
194416	RNPEPL1
200000	USMG5
111365	PRSS1
149331	IL27
172975	GRID2
194633	ARMC8
180809	LENG8
189252	MGC27016
171488	ODF2
206570	IL3RA
140597	ENSA
449953	LCE1D
129120	CTAGE1
208381	LGTN
109998	RAD17
212636	RASGRF1
224279	ATAD3B
106342	GPATC2
190034	HSPC142
104984	TMEM26
704691	KRTAP13-4
222126	MMPL1
154978	OR2H2
129769	TNIP3
199615	TMEM42
190661	RPL17
129797	PLP1
131873	APBB2
204366	SDS
174358	HSPC152
212516	FBXL2
113815	PHF21B
225982	MMAA
214033	C14orf10
176032	TM4SF1
113110	TCERG1
145025	EDARADD
116672	CRY2
177231	RAB3D
126776	MICB
110571	SPRR2B
127581	MITF
203079	GATA2
117476	HOXB1
197989	MRPL18
130913	GCNT3
126517	NOTCH1
189556	FLJ39630
172334	STXBP6
181901	TEGT
106462	NRCAM
188504	ELA2
188138	KIAA1193
222062	MRPS21
169421	ZNF541
111812	WHSC1L1
153907	GPD2
177127	UBB
145483	PTGER1
194440	ZNF557
171132	GARNL4
147567	GLCE
225333	FLJ25801
220495	na,FAM35A
123631	AKT1S1
131521	FMO1
151759	SCD
208945	OTC
162005	PANX3
223242	CPT1C
133819	RPL19
137919	IRAK2
142993	MEIS3
113230	KRTCAP2
165440	MTA2
129590	AMID
179021	MEF2C
141227	CXorf40
151216	OR9G4
141093	DPP7
187924	POLG
122787	TPTE
186825	SPP1
195455	ASAHL
197962	MGC3162
211867	TEX13B
112049	C1GALT1
213499	C17orf31
117559	PRKAR2B
213600	CLCA4
101559	RAD9B
205933	PCTK3
154852	SHANK2
143558	IFNAR1
187298	DNCI1
124732	XPMC2H
213291	PDZK11
211523	TARDBP
169345	NUDCD3
109862	UQCRC2
168925	FLJ25449
200574	LZIC
103310	DNER
200203	TTC21B
233183	FLJ13231
109319	PCP4
106505	KIAA1576
199007	KRTAP13-1
168741	TNFAIP3
145583	GYPC
191554	C6orf107
162492	FLJ10597
145918	FLJ22531
114082	CYP1A2
217838	CHML
123450	NR4A2
196674	PIB5PA
202471	OR6A2
153274	FGF11
215866	HERC4
122467	TAF9
193596	ARG2
180287	PRPF39
191676	WWP1
130643	PROCR
189816	ABLIM1
183590	RGAG1
172360	TMED8
126102	SHOX2
222577	RGS5
177864	FAM14A
226603	KARCA1
193655	SURF2
194489	RUNX3
204048	LOC161931
144981	CAMK1D
192698	RHAG
130525	SPRY4
223522	PRIMA1
223790	PCDHGA4
200678	KIAA1815
162558	RRM1
209401	URP
128501	IMMT
110819	MARCH2
185593	FGD2
171578	BSN
161323	ATP6V1A
171224	C9orf10
120075	AP3M2
197073	PFKFB2
205379	CARD9
159721	KCNA10
169382	APOBEC3A
152376	EMP3
162479	ROM1
147224	VSIG1
113803	ZNF177
110033	CES1
165862	ARHGEF11
183721	na,C6orf68
223860	KCNH2
156571	PGM5
173692	FLJ20160
105403	ASB15
117958	ITGAV
214416	MDH1
105152	WNT2
179834	PVRL3
129885	MTA3
212469	EBPL
114500	HLC-8
211070	C12orf14
110876	GUCA1A
206772	SIRT6
180545	C17orf38
181192	MBC2
142100	RHOQ
202580	ITGB8
132485	PPP2R2C
134437	TAF1C
187873	SMAD1
192594	LOX
126403	BTBD9
205628	HPSE2
124388	CAPNS2
115339	FLJ20580
104709	GJB1
154673	RABGAP1L
189408	MIPEP
117960	CMAS
225873	RPL18
106948	CSAG2
134846	LOC159091
157060	SERTAD4
116420	LOC51149
235127	EYA1
111742	LOC132321
175201	BAALC
103474	MGC4655
449613	CSS3
124681	RBM15B
150955	FNTB
107988	EXT2
223345	DAAM1
145294	IFNW1
116821	LOC90313
186454	CCR7
176066	IFI44
177950	C20orf141
202815	TRIM3
130291	GPR174
214144	C15orf15
155606	LASS4
127249	LOC51233
201249	LAMA5
120803	COX6B1
164029	ENTPD6
180115	CYP7A1
143933	TMCC3
179065	TIMM8B
167604	SLC25A5
180800	PTPRCAP
303570	UNQ739
203863	NFIL3
210469	ZFP36L2
132641	SHOC2
178364	SCT
174461	CNIH
115993	TBX3
142475	HADH2
150591	FLJ20308
103382	LDLR
135922	OSBPL7
186922	RNF19
202220	MAGEH1
177086	TSPYL2
206958	SERPINB10
160297	IL1R1
205220	MPHOSPH1
193266	CXXC4
213342	MANSC1
118424	MGC33302
221656	ASPH
153166	TNFRSF13B
213647	OR4C11
149049	FBLN1
207352	STARD9
175604	A4GALT
186433	RFXANK
103481	FLJ10534
143283	NEURL
194365	PER3
181667	MYT1
213374	MLLT6
547009	AGRN
125971	ITPKC
195207	FLJ39576
123361	KIAA0101
134277	ZCCHC3
122106	CKAP2
178229	RANBP2
155508	TIMM10
106722	UBE4A
187937	RNF20
212532	DSG2
170540	GCL
185494	SPAG16
167549	C6orf209
120796	RAET1L
189107	C6orf182
195643	GABBR1
201203	KIAA1706
131595	PTN
110689	PSMD7
150749	TRIB1
137695	KIAA1598
116237	MKLN1
194782	F8A1
224842	SUMO2
161841	HAMP
153152	C10orf94
201538	LOC51255
186054	KCNE2
151531	DBN1
134531	RORA
152087	TFR2
176437	PRM1
124744	EGR3
125674	PDK2
116367	CYB561D1
187128	PAX6
181855	MAGEB3
120176	TOPBP1
207510	FAM55C
143630	TBC1D20
153410	RHOV
153208	RPS9
186316	C7
125084	KIAA1238
168454	MGC2731
118634	STRN
141131	PRB4
117922	ANGPTL7
168032	CHRNA2
210495	ST5
154341	HOXC6
199423	RAPGEFL1
160035	POLR3GL
171212	XCR1
213854	FLJ13840
180998	SLC2A3
157237	ELL2
148511	SFN
109114	PAG
117877	UPB1
715304	OR2G3
126246	GDEP
101193	HIST1H3A
121518	FLJ13154
175657	KIAA1893
211806	NTN2L
108940	NDRG3
111338	QSCN6L1
138287	HIST1H2BJ
189518	DKFZP434B168
102040	KLF7
160518	EIF5
169988	FLJ11011
127609	HIST3H3
120972	RBMY1A1,RBMY1E,RBMY1F,RBMY1D,RBMY1J,RBMY1B
127684	TAF9L
104878	PGK2
200394	KRTAP4-4
107938	ZNF650
191332	EFHA2
183958	DSCR9
141592	ASTN
139819	RAB25
102688	IQSEC1
207757	CYP24A1
137659	ABHD6
213481	HCK
113855	C18orf11
227201	DKFZp434G0625
205070	HIF3A
128061	MS4A4A
139280	PIP3AP
217674	MLX
197166	SBF2
163294	SMURF1
153599	OR8K5
164922	AOF2
191318	C6orf75
120822	URP2
172470	CNOT1
107893	RAD50
209157	CASP3
166197	MTAC2D1
110496	DYSF
188608	SLC25A10
129035	EVA1
210540	NCOA6
134309	FLJ11749
216473	XLHSRF-1
196469	ETNK1
199658	AGRP
205168	FLJ12735
192193	APPBP2
216793	ATF7IP2
154955	FLJ31196
212423	C6orf199
200852	NLN
193005	NFASC
152119	LRRC31
224305	PD2
120739	LDHA
161408	HSPH1
133096	ZNF335
154663	BIRC3
