"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust","TERM"
"GO:0007189",3,125,191076,56,7.38586255141582e-06,"ADORA2B/ADGRE5/PTGER2",0.000171516141471767,"adenylate cyclase-activating G protein-coupled receptor signaling pathway"
"GO:0010628",4,482,191076,56,1.32378379088182e-05,"PKP1/TLE1/DKK1/LAMP3",0.000291232433994,"positive regulation of gene expression"
"GO:0030336",3,178,191076,56,2.12465431256946e-05,"FOXO3/KRT16/NISCH",0.000423155577037278,"negative regulation of cell migration"
"GO:0019934",2,23,191076,56,2.12590122434996e-05,"ADORA2B/NPR1",0.000423155577037278,"cGMP-mediated signaling"
"GO:0043303",2,24,191076,56,2.31872820145825e-05,"ADORA2B/S100A13",0.000440558358277067,"mast cell degranulation"
"GO:0042981",3,196,191076,56,2.83042221433669e-05,"CASP1/NME1/TNFRSF25",0.000514398471996842,"regulation of apoptotic process"
"GO:0045930",2,28,191076,56,3.17325799414994e-05,"CDKN1C/MAD2L1",0.000552675767314447,"negative regulation of mitotic cell cycle"
"GO:0099171",2,30,191076,56,3.6503899494361e-05,"ADORA2B/PRKCB",0.000610345199545716,"presynaptic modulation of chemical synaptic transmission"
"GO:0031069",2,33,191076,56,4.42831563008171e-05,"KRT17/TP63",0.000711936897451597,"hair follicle morphogenesis"
"GO:0006357",5,1483,191076,56,7.69548052548366e-05,"CKS2/FOXO3/PRKCB/ZNF148/TP63",0.00119137439246377,"regulation of transcription by RNA polymerase II"
"GO:0016310",3,283,191076,56,8.40732207416806e-05,"NME1/PBK/CKMT1A",0.00125509308107223,"phosphorylation"
"GO:0007166",3,288,191076,56,8.85331054977363e-05,"ADGRE5/NPR1/TNFRSF25",0.00125991299386529,"cell surface receptor signaling pathway"
"GO:0030178",2,47,191076,56,9.04243775501404e-05,"TLE1/DKK1",0.00125991299386529,"negative regulation of Wnt signaling pathway"
"GO:0016925",2,53,191076,56,0.000115137955849638,"UBE2I/SAE1",0.00155250534016609,"protein sumoylation"
"GO:0006338",3,323,191076,56,0.000124129656238521,"CHD3/PRKCB/TP63",0.00162144363461568,"chromatin remodeling"
"GO:0007186",4,928,191076,56,0.000166111036172189,"ADORA2B/ADGRE5/NPR1/PTGER2",0.00210407312484773,"G protein-coupled receptor signaling pathway"
"GO:0006417",2,66,191076,56,0.000178786187376284,"FOXO3/HBS1L",0.00219801842127314,"regulation of translation"
"GO:0010506",2,69,191076,56,0.000195429216395752,"USP13/LAMP3",0.00233398321295498,"regulation of autophagy"
"GO:0031424",2,75,191076,56,0.000230905430257982,"KRT16/KRT17",0.00268106860688434,"keratinization"
"GO:0006954",3,403,191076,56,0.000237566138709103,"ADGRE5/KRT16/PTGER2",0.00268385529676771,"inflammatory response"
"GO:0045727",2,78,191076,56,0.000249736114805911,"CIRBP/KRT17",0.00274709726286502,"positive regulation of translation"
"GO:0002250",3,424,191076,56,0.000275573784124963,"HLA-DRB4/PRKCB/LAMP3",0.00295358568626242,"adaptive immune response"
"GO:0071346",2,95,191076,56,0.000370133700380161,"CASP1/CLDN1",0.00386789716897268,"cellular response to type II interferon"
"GO:0045471",2,98,191076,56,0.000393785696245798,"PRKCB/CLDN1",0.00398439228371266,"response to ethanol"
"GO:0007155",3,482,191076,56,0.000400345636162516,"ADGRE5/PKP1/CLDN1",0.00398439228371266,"cell adhesion"
"GO:0007620",1,2,191076,56,0.000586069839619507,"PI3",0.00445413078110826,"copulation"
"GO:0014737",1,2,191076,56,0.000586069839619507,"FOXO3",0.00445413078110826,"positive regulation of muscle atrophy"
"GO:0016488",1,2,191076,56,0.000586069839619507,"AKR1B10",0.00445413078110826,"farnesol catabolic process"
"GO:0034331",1,2,191076,56,0.000586069839619507,"CLDN1",0.00445413078110826,"cell junction maintenance"
"GO:0046459",1,2,191076,56,0.000586069839619507,"CRAT",0.00445413078110826,"short-chain fatty acid metabolic process"
"GO:0060197",1,2,191076,56,0.000586069839619507,"TP63",0.00445413078110826,"cloacal septation"
"GO:0060529",1,2,191076,56,0.000586069839619507,"TP63",0.00445413078110826,"squamous basal epithelial stem cell differentiation involved in prostate gland acinus development"
"GO:0070673",1,2,191076,56,0.000586069839619507,"CLDN1",0.00445413078110826,"response to interleukin-18"
"GO:0071322",1,2,191076,56,0.000586069839619507,"PRKCB",0.00445413078110826,"cellular response to carbohydrate stimulus"
"GO:0071624",1,2,191076,56,0.000586069839619507,"S100A7",0.00445413078110826,"positive regulation of granulocyte chemotaxis"
"GO:0140970",1,2,191076,56,0.000586069839619507,"CASP1",0.00445413078110826,"AIM2 inflammasome complex assembly"
"GO:1902746",1,2,191076,56,0.000586069839619507,"CDKN1C",0.00445413078110826,"regulation of lens fiber cell differentiation"
"GO:1904674",1,2,191076,56,0.000586069839619507,"TP63",0.00445413078110826,"positive regulation of somatic stem cell population maintenance"
"GO:0001501",2,128,191076,56,0.000669616560795233,"CDKN1C/TP63",0.00497595642446593,"skeletal system development"
"GO:0090090",2,137,191076,56,0.000766191563346123,"TLE1/DKK1",0.00497595642446593,"negative regulation of canonical Wnt signaling pathway"
