"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
-0.347588174749999,7.30653442645833,-6.14247806308919,2.31455105654745e-05,0.00832928205094626,2.94371990282436,"THC2406168"
-0.285571330666665,10.8390286713333,-6.13704909756327,2.33636180492767e-05,0.00832928205094626,2.93499560842055,"MCEE"
-0.656123932416665,9.74682360270833,-6.13629510777087,2.33940790771321e-05,0.00832928205094626,2.93378358172175,"WIT1"
-0.895609174666665,10.8317610243333,-6.13405540421236,2.34848079259298e-05,0.00832928205094626,2.93018275788573,"W60781"
0.578184015750001,10.4354223787917,6.1314791733305,2.35896247580867e-05,0.00832928205094626,2.92603990000162,"PDLIM1"
-0.537622670166666,7.746176961,-6.1194172723935,2.40869279196149e-05,0.00836815226328597,2.90662895551434,"A_32_P121674"
-0.492269687083332,7.551763298125,-6.11579651765602,2.42383401034931e-05,0.00836815226328597,2.90079762201814,"THC2283996"
-0.621613160333332,9.1563685,-6.09969116551523,2.49239955926566e-05,0.00851031198961567,2.87483410925223,"BC021857"
0.997009777833334,6.77044177058333,6.08507409582722,2.55638605138477e-05,0.00853743118443771,2.8512340264938,"THC2442727"
-0.43209767925,8.091518689125,-6.06984087459195,2.62490103584897e-05,0.00853743118443771,2.82660286471974,"ZNF545"
0.407918481250001,9.85791971045833,6.06863290644442,2.63041571529737e-05,0.00853743118443771,2.82464807267739,"C6orf145"
0.330839120000002,10.6629142033333,6.06623262504241,2.64140959607983e-05,0.00853743118443771,2.82076313174901,"CSNK1A1"
-0.450872161583332,10.224062458375,-6.04613567511866,2.7353657736422e-05,0.00853743118443771,2.78819947552603,"RPUSD2"
0.348286928333334,6.57857088975,6.04413706579612,2.74489874362252e-05,0.00853743118443771,2.78495755463045,"MAP2"
1.61807982341667,9.07157927020833,6.01823259455768,2.87164970500265e-05,0.00853743118443771,2.74288067527297,"BF475893"
0.957414441833334,8.52695668266667,6.01469392777475,2.88943375656706e-05,0.00853743118443771,2.73712449514088,"HBEGF"
-0.961532161416666,7.20743798370833,-6.00858858410558,2.92038821157756e-05,0.00853743118443771,2.7271885420526,"AK023574"
-0.360168906499999,7.05500722075,-6.0025160851233,2.95152018120371e-05,0.00853743118443771,2.7173001617404,"ZNF202"
-0.335095682916666,9.993287102625,-5.99252414158689,3.0035033442121e-05,0.00853743118443771,2.70101665062364,"CCDC8"
0.33707593375,6.43270206779167,5.98306450585719,3.05359946135907e-05,0.00853743118443771,2.68558600464145,"MYEF2"
-0.293453202583333,9.007619820375,-5.9806855171306,3.06633497522142e-05,0.00853743118443771,2.68170313946446,"RBM4B"
-0.591773605916665,10.3999115487083,-5.97616993667581,3.09066130151589e-05,0.00853743118443771,2.67433056556195,"FLJ27365"
1.88417706375,10.7974495690417,5.97460449643231,3.09914165052943e-05,0.00853743118443771,2.67177392058555,"ADAMTS4"
-0.343365808333332,11.6852198925,-5.97233675509776,3.11146968244624e-05,0.00853743118443771,2.66806960191822,"FLJ22662"
0.348525756666668,12.2673348516667,5.95782094819071,3.19160510602038e-05,0.00853743118443771,2.64433893705804,"ODC1"
0.362338434833334,6.118959002,5.95432796229972,3.2112084081433e-05,0.00853743118443771,2.63862356073738,"ABCB4"
0.221291824166667,10.6942128220833,5.94695102207879,3.25302380310423e-05,0.00853743118443771,2.62654673152847,"A_24_P679796"
0.369006577416668,8.47827591970833,5.94583502470158,3.25939909463494e-05,0.00853743118443771,2.62471897489536,"ENST00000344556"
-0.248585253333331,10.6689294483333,-5.94393065338507,3.27030824800766e-05,0.00853743118443771,2.6215995804903,"ALDH9A1"
-1.44331632858333,8.37588785404167,-5.93878073477436,3.30000096936681e-05,0.00853743118443771,2.61316104298261,"ENST00000331696"
-0.274710435666667,6.10550759433333,-5.92437164968575,3.38458510495496e-05,0.00853743118443771,2.58952832940472,"NAALAD2"
0.409506274583333,7.694020097125,5.92027792147816,3.40902701212349e-05,0.00853743118443771,2.58280810369335,"ENST00000312828"
-0.408550410833333,7.230019218,-5.91921736777384,3.41538915239312e-05,0.00853743118443771,2.58106667615575,"U66046"
0.880779177833335,8.63261720641667,5.91533607504283,3.43877854663184e-05,0.00853743118443771,2.57469208202147,"AK023572"
0.268429735000001,11.3737565266667,5.91404932969167,3.44656959746632e-05,0.00853743118443771,2.57257821901965,"PTPN11"
-0.639999909166667,8.20763480166667,-5.91373063146094,3.44850211537251e-05,0.00853743118443771,2.57205462165646,"HOXB5"
0.673003893166669,9.79945383891667,5.90497109665034,3.50206358895396e-05,0.00853743118443771,2.55765707246915,"CYFIP2"
-0.714528955666666,9.06405072858333,-5.89866456853953,3.54116336395634e-05,0.00853743118443771,2.54728387963014,"A_32_P177300"
-0.32285860025,7.557079201375,-5.89726649012996,3.54989288026865e-05,0.00853743118443771,2.5449834212685,"THC2432742"
0.335304390333334,9.70486978333333,5.88614170378496,3.62016149002098e-05,0.00853743118443771,2.52666721422336,"KLF14"
-0.262771962333333,9.06288313908333,-5.88592826714011,3.62152375841494e-05,0.00853743118443771,2.52631561413541,"GSPT2"
-0.465155939999998,7.55772383633333,-5.88413715303196,3.63297673990288e-05,0.00853743118443771,2.52336477887145,"LOC439949"
1.22975522075,6.616977865375,5.87767846312673,3.67459088814298e-05,0.00853743118443771,2.51271997237269,"NFATC2"
