"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"LOC112268274",1.32002195176894,0.54356829210034,3.26591312813619,0.00310522400313258,0.291136578326638
"FAM13B",-0.486503993648707,5.65471640070348,-3.26348744641976,0.00312396004785178,0.291136578326638
"SNORD83B",1.26208300088316,0.583719790998827,3.26185311565493,0.00313664513524354,0.291136578326638
"NR6A1",1.31831972839868,2.45446458522147,3.26090958013357,0.0031439911340973,0.291136578326638
"TMED3",1.01162662352828,4.99817045375746,3.2597971164989,0.00315267366719964,0.291136578326638
"FBXW9",0.816462060337802,2.78366933590209,3.25942810339037,0.00315555883965739,0.291136578326638
"SRP14-DT",-1.10370795981617,0.63335714409085,-3.25691124520896,0.00317530524408818,0.291136578326638
"RPP14",0.382134861477562,4.07502587624872,3.25674348937946,0.00317662562797068,0.291136578326638
"HLA-J",-1.43179344738005,3.40156677694977,-3.25183650856519,0.00321548301639672,0.291136578326638
"ABCC8",-1.99883086245573,2.25028193640184,-3.25062137092394,0.00322517604240481,0.291136578326638
"PCMTD1",-0.670299307186571,5.32419880107298,-3.2505421955639,0.00322580859302904,0.291136578326638
"HAPLN2",-1.84842216609338,0.754319269163155,-3.25027945721551,0.00322790852916437,0.291136578326638
"CAND1.11",2.37986393535067,-1.01194932547458,3.24612345682833,0.00326130125165059,0.291136578326638
"AGTR2",-3.05109500865664,-0.738200197042819,-3.24593729822862,0.00326280477183911,0.291136578326638
"CHKA",-0.515784155294443,4.35880354981575,-3.24042664820541,0.00330761581349207,0.291136578326638
"ANGPT1",-1.29327176937286,3.25844598010858,-3.23957744001513,0.00331457388704173,0.291136578326638
"LOC102724586",-1.71156074986064,1.04343386548437,-3.23614112782864,0.00334287401664674,0.291136578326638
"COLQ",-0.918237540971982,3.0011325630412,-3.23584797940263,0.00334529902697002,0.291136578326638
"LOC107984913",-0.690241917322831,1.99235562066812,-3.23492812138255,0.00335291937788046,0.291136578326638
"RIN1",1.44551345643323,3.97944862199821,3.23221038456695,0.00337553171174926,0.291136578326638
"CCSER1",-0.803270243930338,3.90191808550191,-3.2306090536057,0.00338892397662058,0.291136578326638
"PWAR6",-1.15415980574824,3.11372939600796,-3.22900470856844,0.00340239279363434,0.291136578326638
"LOC105373757",-1.89897439874439,-0.760626404647513,-3.22828971424773,0.00340841192711499,0.291136578326638
"LOC643406",-1.29370192421866,-0.519264056469113,-3.22766948949402,0.00341364155943266,0.291136578326638
"OPTN",-0.455232568637969,5.561451589097,-3.22610855845754,0.00342683731093134,0.291136578326638
"S100A3",1.91475578018031,1.00930116206883,3.22299637740407,0.00345329381703735,0.291136578326638
"LOC105376455",1.5324186835353,-0.661159604853407,3.22236082560108,0.0034587207587094,0.291136578326638
"RASGEF1C",-1.16576803860811,0.439101779486675,-3.2206174441635,0.00347364961237365,0.291136578326638
"SLC31A1",0.718964281380048,3.97063559616827,3.21951007094087,0.00348316444363642,0.291136578326638
"TPM1-AS",-1.6665864744906,5.81226347531596,-3.21870584406419,0.00349009029739985,0.291136578326638
"ZNF781",-1.27026341977798,1.26497688529067,-3.21713823864255,0.00350362837540683,0.291136578326638
"IL22RA1",3.15143446137762,0.417466111513679,3.21454758166191,0.00352611262395711,0.291136578326638
"NECAB1",-1.15357882015392,2.2837436335421,-3.214502691428,0.00352650344746132,0.291136578326638
"HPDL",0.974870657366618,1.05940669206068,3.21356980970291,0.00353463475401701,0.291136578326638
"PNO1",0.825411247530166,2.79487994036921,3.21321828375587,0.00353770345237365,0.291136578326638
"LOC101927613",-1.11461914967417,0.843725524956033,-3.21243855649929,0.00354451935839277,0.291136578326638
"GINS2",1.11079825962037,1.64109803628961,3.21230219694503,0.00354571262997374,0.291136578326638
"AP1S3",1.9045024208739,1.86549708226522,3.21148907837497,0.00355283620130513,0.291136578326638
"TRIM23",-0.635547422274711,3.81304990677462,-3.2085396750902,0.00357879118179747,0.291136578326638
"CHAF1B",0.88089519157699,2.59636522062848,3.20468939165212,0.00361294883264684,0.291136578326638
"LOC102723490",-1.54860513725516,1.24030648569766,-3.20408610766449,0.00361832920789279,0.291136578326638
"LOC107984213",-1.92466199307451,1.56861227130205,-3.20363722781325,0.00362233753728873,0.291136578326638
"BEST1",-0.795102238943585,7.33363067577838,-3.20275164566826,0.00363025799446386,0.291136578326638
"EPHB1",-1.15512903802296,2.79850391176404,-3.20185835588666,0.00363826427602937,0.291136578326638
"TCEAL1",-0.866139851409166,3.82914984702321,-3.19881548464711,0.00366566435252642,0.291136578326638
"GBP1P1",1.19184160190583,1.0820572722832,3.19704535095607,0.003681695101577,0.291136578326638
"SOX5",-0.959895665134365,4.93661926572484,-3.19677370582971,0.00368416114805025,0.291136578326638
"GPR157",1.49575731418634,4.90191415162811,3.1961407089798,0.00368991378448528,0.291136578326638
"TAS2R31",-0.994131595315431,1.68231950082885,-3.19514671433425,0.00369896459601701,0.291136578326638
"LINC01238",-1.0304189132238,2.50830696524767,-3.1948178828989,0.003701963468662,0.291136578326638
"IFI44L",-1.14185185630349,3.96381420565291,-3.19080482608364,0.00373875072001302,0.291136578326638
"SNORA63B",0.816602754533095,0.28979726676259,3.18594072551037,0.00378381105851186,0.291136578326638
"LINC01237",-0.972230406571893,1.00259803626442,-3.18534858929775,0.00378933206563451,0.291136578326638
"COL9A2",-0.967915096059503,1.82112625555562,-3.18434526224705,0.00379870466118098,0.291136578326638
