"GeneSymbol","PValue","FDR","FoldChange","Direction","Sui1","Sui2","Sui3","Ctrl1","Ctrl2","Ctrl3","logFC"
"UBB",0.0004643222854,0.013460698,3.0112745,"up",9.812271,9.516269,9.784218,7.8784113,8.253488,8.209736,1.59037422640803
"DAZAP2",0.0004656610545,0.013460698,9.7031578,"up",7.918116,8.676126,8.594311,5.078294,4.793372,5.481524,3.27845433503258
"PTGER3",0.0004663307791,0.013460698,4.0473485,"up",6.5381513,6.253225,6.6708665,4.388483,4.2659116,4.756917,2.01697707870218
"MBNL3",0.0004663798191,0.013460698,3.2697845,"up",6.0219283,5.919113,6.1943827,4.061492,4.5344987,4.4118466,1.70919555589881
"KIAA0040",0.0004667619542,0.013460698,13.5026203,"down",5.2478004,5.5390444,4.6143637,8.876146,9.296232,8.494333,-3.75516749675551
"LPCAT3",0.0004669750433,0.013460698,3.6113074,"up",7.246545,7.128067,7.4152513,5.120992,5.4568233,5.6544843,1.85252122991823
"ZRANB2",0.0004678748909,0.013460698,3.1221341,"up",11.628798,12.060875,11.678714,10.114608,10.0327835,10.293398,1.64253250440426
"IHH",0.0004681882738,0.013460698,14.6994625,"down",10.983265,10.603905,11.136998,14.4738035,15.453839,14.4296,-3.87769149738017
"TMEM9B",0.000468983996,0.013460698,19.7496685,"up",11.549751,11.431004,11.7804985,7.304763,6.5839696,7.9612513,4.30375653261154
"GNG10",0.000469193463,0.013460698,2.9668116,"up",15.212586,15.233186,15.466395,13.947625,13.74529,13.512512,1.56891331496256
"JKAMP",0.0004698580171,0.013460698,30.4213907,"up",7.6402965,8.703508,8.551346,3.6023133,3.797566,2.7142286,4.92701420160305
"GYG1",0.0004702607626,0.013460698,5.2594291,"up",7.028596,7.5506597,7.5590816,4.9624763,4.742097,5.2490454,2.39490620649493
"SIRPG",0.0004703564741,0.013460698,6.7565308,"up",7.9937687,7.828354,8.185278,5.244712,5.6664543,4.8273864,2.75628267219593
"GIMAP7",0.0004705486454,0.013460698,20.0740828,"up",8.59169,8.60309,8.647156,4.0471644,3.7218916,5.0910935,4.3272621663101
"PHOX2A",0.0004713546352,0.013460698,3.1585976,"down",6.417693,6.1664066,6.0950804,7.7420235,8.134242,7.780767,-1.65928415187971
"C9orf3",0.000471635087,0.013460698,2.9975036,"up",4.5327234,4.316477,4.1849227,2.9747434,2.5938666,2.7142286,1.58376148631641
"SNX17",0.0004726351586,0.013460698,4.2362379,"up",8.858115,8.728867,9.1176605,6.7952194,6.5487623,7.11231,2.08278361093384
"LEF1",0.0004727669349,0.013460698,2.3824222,"up",5.245626,5.509424,5.4400067,4.1168914,4.0064554,4.3144226,1.25242910248492
"BMPR2",0.0004733129392,0.013460698,3.100953,"down",8.359116,8.436818,7.980775,9.851388,10.023317,9.800139,-1.63271165972004
"ASB6",0.0004737290314,0.013460698,6.9589746,"up",6.9180346,7.120456,7.4002256,4.211527,4.037503,4.793062,2.79887474163731
"GPR160",0.0004738836148,0.013460698,3.3596968,"up",7.0758753,6.878635,7.3301396,5.5293384,5.1675034,5.342815,1.74833104107731
"PHF21B",0.0004741874269,0.013460698,8.5732071,"up",16.29835,16.287153,16.76979,13.508288,13.685885,12.861615,3.0998349945057
"POTED",0.000477686239,0.013541106,9.7388969,"down",3.3045003,3.4928222,2.5298138,6.594396,6.2114377,6.3725777,-3.28375837117567
"BDNF",0.0004789707303,0.013558607,6.5027263,"up",5.7114143,5.593237,6.043471,3.0513802,3.4793794,2.7142286,2.70104470196631
"DGCR14",0.0004801308877,0.013572546,5.0871231,"up",12.972316,13.02419,13.327597,10.978786,10.935223,10.369544,2.34685000546666
"ADORA1",0.0004818496759,0.013602215,5.305083,"up",5.279982,4.946794,5.5007496,2.627517,3.163654,2.7142286,2.40737532281802
"CCR7",0.0004871742071,0.013694195,3.5018603,"down",5.9229436,6.0877023,6.2297897,7.7333875,7.7431397,8.188273,-1.80812153136791
"TM6SF1",0.0004893261416,0.013694195,5.8451248,"up",8.725424,9.147203,9.345572,6.391786,6.8521895,6.332522,2.54723382825034
"ASCL2",0.0004897525949,0.013694195,7.4291144,"up",10.224834,9.3947,10.072003,6.779235,7.1449113,7.08782,2.89319024213972
"PRB4",0.0004898081213,0.013694195,8.4387827,"up",5.651964,5.0617394,6.0097103,2.40226,2.3758204,2.7142286,3.07703490422474
"C5orf4",0.0004903538989,0.013694195,3.3098717,"down",5.963332,6.379619,6.0094953,7.9204426,7.9703326,7.641997,-1.72677529517112
"SYNPO2",0.0004912238117,0.013694195,13.5320327,"up",11.87724,12.097108,12.168551,8.301724,8.893164,7.673091,3.75830666339194
"SHANK3",0.000491771632,0.013694195,9.2686715,"up",11.239205,11.048101,11.552206,8.100413,8.523645,7.5783663,3.21236256887108
"PHF8",0.0004927397234,0.013694195,3.9450071,"up",8.330662,7.948236,8.153418,6.451767,5.914422,6.1260433,1.98002789672177
"ZNF639",0.0004928057602,0.013694195,6.4148061,"up",10.7668085,11.211084,11.114534,8.364852,7.958565,8.7247925,2.68140565770838
"FAM109B",0.0004931540826,0.013694195,8.38433,"up",5.8999867,5.048925,5.8917427,2.40226,2.5210793,2.7142286,3.06769550122581
"HIST4H4",0.0004938428471,0.013694195,35.2031755,"up",12.800481,13.380692,13.204016,8.22181,7.092767,8.657711,5.13763366782576
"DDX56",0.0004938669004,0.013694195,5.0811156,"up",8.916151,8.702968,9.101606,6.2991986,6.4423485,6.943742,2.34514528713298
"HBS1L",0.0004966475692,0.013752537,6.7156392,"up",7.5754642,8.254347,8.219355,5.018961,5.5335073,5.2541237,2.74752472307524
"UBA52",0.0005000417831,0.013775646,2.6252042,"up",15.061318,14.916946,15.175819,13.800743,13.436858,13.739193,1.39242964634808
"PCDHB8",0.0005000903094,0.013775646,5.4653841,"up",5.4405127,5.0454698,5.746072,3.0555336,3.1113236,2.7142286,2.45032289016848
"NOX4",0.0005001931939,0.013775646,3.4490197,"up",5.803222,5.882801,6.099357,3.9026864,4.415654,4.1084805,1.78618636916152
"VAPA",0.0005012730466,0.013786705,8.9654757,"up",9.487159,10.087215,9.963739,6.5008903,6.3742123,7.16987,3.16438013321341
"HNRNPA0",0.0005020556886,0.01378957,2.6898978,"up",11.463771,11.502718,11.578707,10.019968,10.346766,9.895808,1.42755136005546
"THSD1",0.0005054862644,0.013865058,3.0210599,"up",4.008992,4.1379194,4.419761,2.40226,2.6650195,2.7142286,1.59505478935424
"TRIM54",0.0005076137797,0.013892964,3.4144236,"down",5.955245,5.773139,6.039585,7.921409,7.7599435,7.4015427,-1.77164205300802
"MSS51",0.0005080076833,0.013892964,8.1892663,"up",5.3426995,6.0349445,6.1133885,2.5601263,3.115475,2.7142286,3.03373420244414
"KDM2B",0.0005091299598,0.013892964,5.0937165,"up",10.850945,10.63081,10.808403,8.478405,8.007853,8.757744,2.34871866604599
"FAM83C",0.0005096142456,0.013892964,5.6033997,"down",3.9573154,4.569454,4.4589596,6.8106246,6.5526676,7.081344,-2.4863024061217
"NUP98",0.000511208787,0.013892964,2.2534959,"up",9.062845,9.194915,9.418312,8.028546,8.146214,7.9848175,1.17216482522299
"TLE2",0.0005115056189,0.013892964,6.3726918,"up",9.851388,9.651017,10.475253,7.351004,7.4416137,7.1693316,2.67190288994143
"MRRF",0.0005123824899,0.013892964,8.9486029,"up",6.2884464,7.0751276,6.773391,3.1408744,3.706018,3.8050852,3.16166245929585
"SERGEF",0.0005124648609,0.013892964,6.0386654,"up",5.8547792,5.6488247,6.2850657,3.1058156,3.2318892,3.6682756,2.59422973604809
"C9orf153",0.0005146683575,0.013892964,5.3449091,"down",5.9320083,5.459193,5.4791045,8.386862,7.786994,7.950946,-2.41816541247442
"TMEM25",0.0005149352108,0.013892964,5.4338026,"up",4.936089,4.6342325,5.3937016,2.40226,2.521648,2.7142286,2.44196215606892
"RRN3",0.0005153386293,0.013892964,7.1946247,"up",7.480214,8.103727,8.032869,5.17084,5.268986,4.6362257,2.84691943226502
"AGR2",0.000515617076,0.013892964,4.6712954,"down",9.852343,9.742734,9.764397,12.123098,12.313086,11.594758,-2.22382268012843
"SLC33A1",0.0005172436821,0.013892964,22.1234805,"up",6.4424357,7.728323,7.705722,3.031028,2.7287047,2.7142286,4.46750646531938
"SLC6A16",0.0005188754913,0.013892964,5.2893018,"up",5.3695602,5.073593,5.4212255,2.6400394,3.3008788,2.7142286,2.40307729584461
"CHCHD8",0.0005192364021,0.013892964,3.0067453,"up",10.403356,9.893791,10.270487,8.605637,8.651206,8.546183,1.58820266305993
"LARP4",0.0005197583613,0.013892964,2.8721362,"down",6.9869165,6.8914046,6.6005554,8.194361,8.333469,8.517419,-1.52212416504031
"USP40",0.0005198101073,0.013892964,3.1658608,"up",5.2591867,5.1936417,5.667528,3.7115307,3.5933952,3.827637,1.66259782288993
"AIMP2",0.0005212121266,0.013892964,11.1210266,"up",9.555072,9.874231,9.86767,6.1645627,5.8026185,6.9041376,3.47521806661487
"TOMM7",0.0005217557453,0.013892964,2.6456245,"up",16.375546,16.135754,16.08037,14.891468,14.586317,14.90306,1.40360831088692
"TMEM206",0.000522810988,0.013892964,4.0427864,"up",4.209325,4.6992826,4.7656837,2.40226,2.5117528,2.7142286,2.01534998105176
"ZBED3",0.0005238727344,0.013892964,4.6273125,"up",9.427557,9.203595,9.55933,7.2311454,6.836541,7.492272,2.2101745328726
"JPH2",0.0005241196115,0.013892964,3.656751,"up",5.836899,5.745869,6.3165727,4.1363263,4.153226,3.9981012,1.87056239225338
"ITM2B",0.000524474526,0.013892964,4.3739928,"up",16.308186,16.533192,16.533192,14.526235,13.9388075,14.522675,2.1289508455774
"CRYL1",0.0005245012584,0.013892964,10.2670582,"up",6.303776,5.583373,6.413107,2.40226,3.1039145,2.7142286,3.35995096317999
"KLHDC7A",0.0005247779259,0.013892964,2.9099212,"up",4.167633,3.9960208,4.46701,2.7488556,2.5446393,2.7142286,1.54098008581106
"RTN3",0.0005267879294,0.013892964,10.6546237,"up",7.8121843,8.634157,8.521691,4.6480236,4.742818,5.3369675,3.41340773580426
"RPLP1",0.0005270566935,0.013892964,4.7654804,"up",16.927317,16.81259,16.731712,14.738384,14.146137,14.829233,2.25262165710748
"ST5",0.0005275770374,0.013892964,3.4442217,"up",9.0051365,8.781223,9.0600815,6.9460793,7.0874004,7.4604273,1.78417801009722
"THG1L",0.0005276731109,0.013892964,113.8763752,"down",7.1091285,7.0201354,6.8291216,13.212863,15.149586,13.0899105,-6.83132466625861
"ALG10B",0.0005286757412,0.013892964,10.0939462,"up",6.0040703,6.683409,6.7752876,3.4167736,3.3255095,2.7142286,3.33541839719706
"RUNX1",0.000528789709,0.013892964,13.2706417,"down",5.2982073,4.9733257,5.3762383,8.285205,9.453337,9.099728,-3.73016622859656
"ASB1",0.0005290604586,0.013892964,3.8847857,"up",4.4968452,4.204603,4.791499,2.40226,2.5029535,2.7142286,1.957835016117
"ZC3H12C",0.0005324912601,0.013910581,3.7256741,"down",6.4478083,6.220301,6.172674,7.8706627,8.218643,8.443982,-1.89750148134416
"AKAP13",0.0005329321975,0.013910581,4.0655557,"down",7.197114,6.7021356,6.6730747,8.678686,8.936199,9.027797,-2.02345256037932
"KIAA0240",0.0005331533882,0.013910581,246.6267253,"down",5.098549,5.038632,4.556726,11.96213,14.367616,12.202717,-7.94618533326506
"RPL19",0.0005342106596,0.013920297,42.1089841,"up",9.715046,10.226769,10.004503,4.68437,3.654931,5.4188485,5.39605616508514
"ZFP2",0.0005349636885,0.01392207,3.6570325,"up",9.741798,9.494271,9.726027,7.7576666,7.508727,8.083682,1.87067344794821
"PFN1",0.0005371289228,0.013940919,6.1992284,"up",13.073603,12.468383,13.127126,10.20237,10.026596,10.54388,2.63208865860144
"TMED7-TICAM2",0.0005380601455,0.013940919,4.1923177,"up",4.4741106,5.0111837,5.0559754,2.6799922,2.9438047,2.7142286,2.06774805056979
"ZNF347",0.0005384315473,0.013940919,4.6497546,"down",3.8337536,4.3698006,4.0653505,6.190449,6.6135874,6.116332,-2.21715457714424
"KLHL29",0.0005452831527,0.014006547,2.571536,"up",5.6616535,6.039585,5.939811,4.413109,4.660983,4.4790664,1.36263035071854
"SLC2A6",0.0005468333757,0.014006547,2.8982082,"up",6.271931,6.096549,6.471174,4.8417487,4.5303326,4.862089,1.53516123820691
"DYNC1LI2",0.0005469003961,0.014006547,9.5728809,"down",8.05584,8.1113205,7.138704,11.074419,11.123146,10.885159,-3.25895316031005
"C18orf32",0.0005474940586,0.014006547,2.5614585,"up",12.926756,13.075919,13.00314,11.687613,11.405542,11.8417635,1.35696551785954
"TROVE2",0.000547709117,0.014006547,3.5711267,"down",11.418976,11.455992,10.910094,13.14139,13.14967,13.00314,-1.83637932020767
"SNX15",0.0005486023152,0.014006547,5.0252941,"up",7.7622795,7.224574,7.6701226,5.264853,4.925221,5.479278,2.32920803095734
"CGGBP1",0.0005493770757,0.014006547,3.3255744,"up",7.3367205,7.730542,7.8339252,5.827694,5.8085055,6.0641775,1.73360354736913
"C7orf25",0.0005499793027,0.014006547,7.1420927,"up",4.9811487,5.489229,5.8709373,2.7361488,2.381897,2.7142286,2.83634685934576
"LIF",0.0005500077076,0.014006547,4.4338655,"up",11.800457,12.008894,11.895139,9.889372,9.349896,10.019527,2.14856500714115
"APOL3",0.000550133377,0.014006547,3.8143973,"up",4.2386713,4.4922442,4.8177013,2.40226,2.6377628,2.7142286,1.93145511970938
"DERL2",0.0005508022236,0.014006547,4.8180562,"up",8.963697,8.958899,9.151043,6.4718533,6.61506,7.181372,2.26845122192599
"PODN",0.0005518153354,0.014006547,14.0094411,"up",7.044355,7.238216,7.4308906,3.8868935,3.687357,2.7142286,3.80832749617058
"CTNNBL1",0.0005525919338,0.014006547,3.8179077,"up",4.444773,4.4887624,4.883303,2.8790524,2.4252107,2.7142286,1.93278222522433
"GNG5",0.0005526814614,0.014006547,3.4750611,"up",12.156523,12.14873,12.057793,10.246814,10.064954,10.660163,1.79703834413602
"CYBRD1",0.0005535560964,0.014011242,3.2568955,"up",8.472464,8.993572,8.734272,6.8803287,7.1460047,7.0634823,1.70349743049513
"B3GNT6",0.000555473412,0.014032287,4.7279846,"up",6.7454,6.2191615,6.677005,4.0342045,4.3299274,4.5537586,2.2412253363742
"TATDN3",0.0005569866783,0.014032287,10.3999551,"up",9.9449,9.640399,10.0946865,6.0983143,6.3266587,7.1194963,3.37850539468189
"PFDN5",0.000557091857,0.014032287,14.6005668,"up",11.8396,11.40209,11.995798,7.8195386,7.315834,8.498258,3.86795247109381
"ARL6",0.000557657006,0.014032287,6.8175882,"up",5.4502034,6.019512,6.0610013,3.130197,3.3785067,2.7142286,2.76926145958931
"PACRG",0.0005592107742,0.014032287,3.3883106,"up",6.7509675,6.4938397,6.9600105,4.938418,4.799328,5.1853733,1.76056612984744
"C4orf48",0.0005594903213,0.014032287,5.4463197,"up",12.56423,12.050208,12.660379,10.114127,10.152791,9.672054,2.44528167134006
"CCDC154",0.0005599106932,0.014032287,6.5360067,"up",6.8014355,6.6293845,6.871414,4.3788366,3.542143,4.256026,2.70840946237769
"NSUN5",0.0005624423354,0.014061058,6.9861853,"up",5.2440176,4.8658867,5.742038,2.40226,2.321939,2.7142286,2.80450490895747
"PIGY",0.0005637296682,0.014075928,2.4012223,"up",12.774697,13.134893,13.140051,11.78981,11.78981,11.678714,1.26376897135748
"CREG1",0.000565271917,0.014084705,6.1123565,"up",4.803941,5.394191,5.6051493,2.8008165,2.4530501,2.7142286,2.61172869026225
"PPP6R3",0.0005658988301,0.014084705,5.7969571,"up",8.34801,7.9344444,8.208788,5.400136,5.4107294,6.0744896,2.5352958090821
"TMEM31",0.0005664471097,0.014084705,6.4899169,"up",5.79436,5.514385,5.905545,2.887884,3.5175774,2.7142286,2.69820000538536
"RPS17",0.0005680494081,0.014084705,4.3482679,"up",15.872384,15.767125,15.892475,13.811494,13.325602,14.0335655,2.12044082861154
"C14orf118",0.0005695934169,0.014084705,12.5162748,"down",13.696763,13.876989,12.700618,17.06052,17.075525,17.075525,-3.64573333389404
"ARHGAP33",0.0005698726807,0.014084705,3.8584872,"up",14.58233,14.522675,14.974939,13.014095,12.601086,12.620657,1.94803531981176
"SYNGR4",0.000570869428,0.014084705,15.9128499,"up",9.791254,9.045345,10.080161,5.5180855,6.1406355,5.281678,3.99212033208987
"RPL10A",0.0005718162494,0.014084705,2.5759356,"up",14.641401,14.605152,14.764222,13.425337,13.048542,13.4416065,1.36509652562566
"HOXA13",0.0005725016721,0.014084705,3.1198284,"up",3.9106226,4.152017,4.300188,2.40226,2.321939,2.7142286,1.64146667867812
"KRTAP19-8",0.0005725886544,0.014084705,22.7054271,"up",12.0025835,11.9938965,12.007842,7.5403285,6.6914477,8.25765,4.50496526969218
"GPR50",0.0005729262305,0.014084705,4.9663792,"up",8.340944,8.207383,8.687109,5.9290724,6.4657373,5.904043,2.31219442040997
"TXN",0.000573089861,0.014084705,6.6712156,"up",14.259825,14.838356,14.706545,11.883013,11.486574,12.22129,2.73794966700244
"XRRA1",0.0005749723609,0.014113905,15.9724933,"up",8.775796,8.328019,9.156739,4.6343613,5.3662972,4.2673426,3.99751762935098
"FOSL2",0.0005761810269,0.014126513,2.1268647,"down",5.257414,4.9703703,5.190115,6.1313696,6.1958694,6.356845,-1.08872825951034
"BACE1",0.00057831813,0.014146,3.5530074,"up",8.854535,8.441298,8.717517,6.8254533,7.0898523,6.6109223,1.82904069343474
"KIF9",0.0005783678324,0.014146,2.1282353,"up",10.006114,10.094268,10.00952,8.804638,8.882265,9.154026,1.08965766558373
"ZDHHC9",0.0005798261129,0.014164622,3.1242317,"up",7.61573,7.3984556,7.650884,6.0508223,6.063464,5.620279,1.64350145093363
"STRADA",0.000580968968,0.014175503,5.9546103,"up",5.3055506,4.9128,5.8050203,2.78163,2.805491,2.7142286,2.57400709387373
"URGCP",0.0005822542381,0.014177346,53.3235109,"down",3.5516634,3.2796638,3.8935742,8.310405,10.211039,9.413557,-5.73669986764858
"FGF11",0.000583355495,0.014177346,2.0767007,"up",6.773934,6.6016064,6.8085165,5.8317165,5.5400505,5.64941,1.05429330585985
"CCNB1IP1",0.0005839473361,0.014177346,4.5479035,"up",9.496732,9.80253,9.954338,7.5158095,7.2912583,7.8909273,2.18520164263199
"SLC35C2",0.0005845674016,0.014177346,5.4798121,"up",5.068191,4.6876655,5.4605484,2.40226,2.737537,2.7142286,2.45412642474679
"SLC25A38",0.0005856469173,0.014177346,4.241582,"up",7.5717273,7.5549555,7.8890266,5.596593,5.895194,5.270115,2.08460245296638
"GOLGA8B",0.000586185728,0.014177346,2.1409657,"up",12.776396,12.676295,12.762406,11.655158,11.816624,11.44853,1.09826168276859
"GUSB",0.0005882562376,0.014177346,2.7037005,"up",10.10264,10.049614,10.427975,8.894484,8.776512,8.604427,1.43493534722073
"CPT1A",0.000588313027,0.014177346,3.5435229,"up",6.633157,6.423693,6.770053,5.087957,4.6817822,4.5816107,1.82518437247675
"C14orf2",0.0005888618903,0.014177346,32.0245065,"up",13.182945,13.190041,13.288025,8.314569,7.3007097,9.042419,5.00110443358892
"ZDHHC2",0.0005902533721,0.014177346,4.1343681,"up",8.201195,8.2850485,8.108776,5.880674,6.543681,6.027664,2.04766684362615
"CYP2F1",0.0005917922206,0.014177346,3.8121356,"up",4.2851615,4.275568,4.7878594,2.40226,2.440302,2.7142286,1.9305994377075
"GRWD1",0.0005918820505,0.014177346,2.2768409,"up",9.033864,8.835206,8.891155,7.7773085,7.533552,7.888264,1.18703348304221
"CDC16",0.0005921314652,0.014177346,3.1866352,"up",8.6412945,8.976275,8.949955,6.972875,7.1547384,7.4238095,1.67203387155555
"S100A6",0.0005925555384,0.014177346,8.6125383,"up",14.549823,13.52034,14.259825,11.0027485,11.129391,10.878533,3.10643849350311
"GPR37",0.0005926398385,0.014177346,4.1837795,"up",4.571943,4.544593,5.1754665,2.7559063,2.6274471,2.7142286,2.06480681844928
"FAM154B",0.0005942145853,0.014177346,3.7152376,"up",4.522079,4.538685,5.024483,2.9986951,2.6919599,2.7142286,1.89345447816104
"HNRNPA1",0.0005946028494,0.014177346,3.0876449,"down",8.919188,8.6573515,8.932034,10.279656,10.373788,10.73465,-1.62650684248069
"AGTRAP",0.0005946828309,0.014177346,3.1011823,"up",4.114719,3.9577641,4.422954,2.40226,2.4804935,2.7142286,1.63281833587495
"PTPRR",0.0005954130407,0.014177346,13.795484,"up",7.261574,7.5652447,7.7435055,3.133369,4.37115,3.7074327,3.78612416789973
"TAZ",0.0005956926511,0.014177346,3.9696207,"up",4.8009753,4.2983303,4.94791,2.7601357,2.6058478,2.7142286,1.98900116344593
"HLA-DQA1",0.0005970292321,0.014192537,2.0557507,"up",9.578302,9.443091,9.608921,8.409639,8.412912,8.688767,1.03966532013444
"ASNSD1",0.0005987714847,0.014217325,2.9590628,"up",14.204266,14.122342,14.232996,12.716396,12.31724,12.830547,1.56514031508106
"RNASE2",0.0005997757989,0.014224554,5.5795143,"down",3.8479216,4.0268164,4.0693398,6.1374564,6.310018,6.937022,-2.48013954006891
"C6orf162",0.0006006798519,0.014229392,2.3575734,"up",7.223984,7.2409544,7.37162,5.85236,6.0171328,6.2551575,1.23730268804461
"NPIP",0.00060276001,0.014262046,3.5709147,"up",16.16206,16.053,16.235617,14.500888,13.955444,14.485464,1.83629367204865
"SLC1A5",0.0006045209772,0.014271123,15.5309194,"up",8.917856,8.312141,9.115193,4.708083,5.432933,4.33296,3.95707133186044
"EFCAB2",0.0006047556041,0.014271123,2.0724965,"down",5.7895093,5.6363344,5.432826,6.6372147,6.7274427,6.6481214,-1.05136966532204
"ACSF2",0.0006056235102,0.014271123,5.7003829,"up",4.7929,4.8574243,5.541735,2.40226,2.5423942,2.7142286,2.51105882969455
"TNFRSF25",0.0006060151041,0.014271123,2.4241839,"up",9.572105,9.281996,9.480365,8.11709,8.028046,8.3568325,1.27749914664685
"TRMT112",0.0006070841512,0.014271123,3.2224188,"up",11.073854,10.606436,10.944456,8.993572,9.231098,9.335644,1.68814400534774
"PRIMA1",0.000607583341,0.014271123,4.8237464,"up",4.9490476,4.518309,5.3004203,2.6897676,2.5533185,2.7142286,2.27015406207224
"CAPZA1",0.0006080586795,0.014271123,2.3370342,"down",4.1582065,4.2653937,4.40193,5.672991,5.5105553,5.3160205,-1.22467884657661
"INS",0.0006091517646,0.014280288,3.7751524,"up",4.253451,4.3215804,4.803313,2.40226,2.5122511,2.7142286,1.91653488610295
